gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,cogsq,costat
030098,2002-12-31,2002,4,INDL,C,D,STD,IR,USD,2002Q4,2002Q4,73.4790,A
030098,2003-03-31,2003,1,INDL,C,D,STD,IR,USD,2003Q1,2003Q1,70.7740,A
030098,2003-06-30,2003,2,INDL,C,D,STD,IR,USD,2003Q2,2003Q2,76.1510,A
030098,2003-09-30,2003,3,INDL,C,D,STD,IR,USD,2003Q3,2003Q3,78.1980,A
030098,2003-12-31,2003,4,INDL,C,D,STD,IR,USD,2003Q4,2003Q4,82.6300,A
030098,2004-03-31,2004,1,INDL,C,D,STD,IR,USD,2004Q1,2004Q1,104.5110,A
030098,2004-06-30,2004,2,INDL,C,D,STD,IR,USD,2004Q2,2004Q2,108.6500,A
030098,2004-09-30,2004,3,INDL,C,D,STD,IR,USD,2004Q3,2004Q3,123.2960,A
030098,2004-12-31,2004,4,INDL,C,D,STD,IR,USD,2004Q4,2004Q4,161.9780,A
030098,2005-03-31,2005,1,INDL,C,D,STD,IR,USD,2005Q1,2005Q1,161.0140,A
030098,2005-06-30,2005,2,INDL,C,D,STD,IR,USD,2005Q2,2005Q2,167.9000,A
030098,2005-09-30,2005,3,INDL,C,D,STD,IR,USD,2005Q3,2005Q3,240.5350,A
030098,2005-12-31,2005,4,INDL,C,D,STD,IR,USD,2005Q4,2005Q4,243.7780,A
030098,2006-03-31,2006,1,INDL,C,D,STD,IR,USD,2006Q1,2006Q1,259.1750,A
030098,2006-06-30,2006,2,INDL,C,D,STD,IR,USD,2006Q2,2006Q2,269.7140,A
030098,2006-09-30,2006,3,INDL,C,D,STD,IR,USD,2006Q3,2006Q3,271.5490,A
030098,2006-12-31,2006,4,INDL,C,D,STD,IR,USD,2006Q4,2006Q4,283.6190,A
030098,2007-03-31,2007,1,INDL,C,D,STD,IR,USD,2007Q1,2007Q1,278.3200,A
030098,2007-06-30,2007,2,INDL,C,D,STD,IR,USD,2007Q2,2007Q2,292.3100,A
030098,2007-09-30,2007,3,INDL,C,D,STD,IR,USD,2007Q3,2007Q3,293.1520,A
030098,2007-12-31,2007,4,INDL,C,D,STD,IR,USD,2007Q4,2007Q4,326.5550,A
030098,2008-03-31,2008,1,INDL,C,D,STD,IR,USD,2008Q1,2008Q1,319.4240,A
030098,2008-06-30,2008,2,INDL,C,D,STD,IR,USD,2008Q2,2008Q2,334.8360,A
030098,2008-09-30,2008,3,INDL,C,D,STD,IR,USD,2008Q3,2008Q3,315.5700,A
030098,2008-12-31,2008,4,INDL,C,D,STD,IR,USD,2008Q4,2008Q4,346.2280,A
030098,2009-03-31,2009,1,INDL,C,D,STD,IR,USD,2009Q1,2009Q1,305.2010,A
030098,2009-06-30,2009,2,INDL,C,D,STD,IR,USD,2009Q2,2009Q2,287.2560,A
030098,2009-09-30,2009,3,INDL,C,D,STD,IR,USD,2009Q3,2009Q3,277.1980,A
030098,2009-12-31,2009,4,INDL,C,D,STD,IR,USD,2009Q4,2009Q4,289.1460,A
030098,2010-03-31,2010,1,INDL,C,D,STD,IR,USD,2010Q1,2010Q1,272.7280,A
030098,2010-06-30,2010,2,INDL,C,D,STD,IR,USD,2010Q2,2010Q2,283.2000,A
030098,2010-09-30,2010,3,INDL,C,D,STD,IR,USD,2010Q3,2010Q3,318.6740,A
030098,2010-12-31,2010,4,INDL,C,D,STD,IR,USD,2010Q4,2010Q4,333.8460,A
030098,2011-03-31,2011,1,INDL,C,D,STD,IR,USD,2011Q1,2011Q1,332.4760,A
030098,2011-06-30,2011,2,INDL,C,D,STD,IR,USD,2011Q2,2011Q2,385.1550,A
030098,2011-09-30,2011,3,INDL,C,D,STD,IR,USD,2011Q3,2011Q3,394.3150,A
030098,2011-12-31,2011,4,INDL,C,D,STD,IR,USD,2011Q4,2011Q4,390.8190,A
030098,2012-03-31,2012,1,INDL,C,D,STD,IR,USD,2012Q1,2012Q1,382.7000,A
030098,2012-06-30,2012,2,INDL,C,D,STD,IR,USD,2012Q2,2012Q2,385.7360,A
030098,2012-09-30,2012,3,INDL,C,D,STD,IR,USD,2012Q3,2012Q3,346.2040,A
030098,2012-12-31,2012,4,INDL,C,D,STD,IR,USD,2012Q4,2012Q4,368.7200,A
030098,2013-03-31,2013,1,INDL,C,D,STD,IR,USD,2013Q1,2013Q1,324.6990,A
030098,2013-06-30,2013,2,INDL,C,D,STD,IR,USD,2013Q2,2013Q2,,A
030098,2013-09-30,2013,3,INDL,C,D,STD,IR,USD,2013Q3,2013Q3,,A
030098,2013-12-31,2013,4,INDL,C,D,STD,IR,USD,2013Q4,2013Q4,,A
030098,2014-03-31,2014,1,INDL,C,D,STD,IR,USD,2014Q1,2014Q1,,A
030098,2014-06-30,2014,2,INDL,C,D,STD,IR,USD,2014Q2,2014Q2,,A
030098,2014-09-30,2014,3,INDL,C,D,STD,IR,USD,2014Q3,2014Q3,,A
030098,2014-12-31,2014,4,INDL,C,D,STD,IR,USD,2014Q4,2014Q4,,A
030098,2015-03-31,2015,1,INDL,C,D,STD,IR,USD,2015Q1,2015Q1,300.7000,A
030098,2015-06-30,2015,2,INDL,C,D,STD,IR,USD,2015Q2,2015Q2,290.7000,A
030098,2015-09-30,2015,3,INDL,C,D,STD,IR,USD,2015Q3,2015Q3,297.6000,A
030098,2015-12-31,2015,4,INDL,C,D,STD,IR,USD,2015Q4,2015Q4,411.1800,A
030098,2016-03-31,2016,1,INDL,C,D,STD,IR,USD,2016Q1,2016Q1,268.4340,A
030098,2016-06-30,2016,2,INDL,C,D,STD,IR,USD,2016Q2,2016Q2,280.0660,A
030098,2016-09-30,2016,3,INDL,C,D,STD,IR,USD,2016Q3,2016Q3,288.1000,A
030098,2016-12-31,2016,4,INDL,C,D,STD,IR,USD,2016Q4,2016Q4,345.0250,A
030098,2017-03-31,2017,1,INDL,C,D,STD,IR,USD,2017Q1,2017Q1,296.7870,A
030098,2017-06-30,2017,2,INDL,C,D,STD,IR,USD,2017Q2,2017Q2,352.2130,A
030098,2017-09-30,2017,3,INDL,C,D,STD,IR,USD,2017Q3,2017Q3,383.8000,A
030098,2017-12-31,2017,4,INDL,C,D,STD,IR,USD,2017Q4,2017Q4,398.1000,A
030098,2018-03-31,2018,1,INDL,C,D,STD,IR,USD,2018Q1,2018Q1,376.3000,A
030098,2018-06-30,2018,2,INDL,C,D,STD,IR,USD,2018Q2,2018Q2,407.5000,A
030098,2018-09-30,2018,3,INDL,C,D,STD,IR,USD,2018Q3,2018Q3,415.9000,A
030098,2018-12-31,2018,4,INDL,C,D,STD,IR,USD,2018Q4,2018Q4,432.8000,A
030098,2019-03-31,2019,1,INDL,C,D,STD,IR,USD,2019Q1,2019Q1,378.0000,A
030098,2019-06-30,2019,2,INDL,C,D,STD,IR,USD,2019Q2,2019Q2,383.7000,A
030098,2019-09-30,2019,3,INDL,C,D,STD,IR,USD,2019Q3,2019Q3,364.7000,A
030098,2019-12-31,2019,4,INDL,C,D,STD,IR,USD,2019Q4,2019Q4,369.5000,A
030098,2020-03-31,2020,1,INDL,C,D,STD,IR,USD,2020Q1,2020Q1,,A
030098,2020-06-30,2020,2,INDL,C,D,STD,IR,USD,2020Q2,2020Q2,1059.0000,A
030098,2020-09-30,2020,3,INDL,C,D,STD,IR,USD,2020Q3,2020Q3,662.2000,A
030098,2020-12-31,2020,4,INDL,C,D,STD,IR,USD,2020Q4,2020Q4,734.1000,A
030098,2021-03-31,2021,1,INDL,C,D,STD,IR,USD,2021Q1,2021Q1,656.1000,A
030098,2021-06-30,2021,2,INDL,C,D,STD,IR,USD,2021Q2,2021Q2,744.4000,A
030098,2021-09-30,2021,3,INDL,C,D,STD,IR,USD,2021Q3,2021Q3,788.5000,A
030098,2021-12-31,2021,4,INDL,C,D,STD,IR,USD,2021Q4,2021Q4,885.7000,A
030098,2022-03-31,2022,1,INDL,C,D,STD,IR,USD,2022Q1,2022Q1,788.6000,A
030098,2022-06-30,2022,2,INDL,C,D,STD,IR,USD,2022Q2,2022Q2,849.2000,A
030098,2022-09-30,2022,3,INDL,C,D,STD,IR,USD,2022Q3,2022Q3,919.2000,A
030098,2022-12-31,2022,4,INDL,C,D,STD,IR,USD,2022Q4,2022Q4,948.5000,A
030098,2023-03-31,2023,1,INDL,C,D,STD,IR,USD,2023Q1,2023Q1,943.5000,A
030098,2023-06-30,2023,2,INDL,C,D,STD,IR,USD,2023Q2,2023Q2,966.9000,A
030293,2000-03-31,2000,1,INDL,C,D,STD,ESS,USD,2000Q1,2000Q1,18.6470,A
030293,2000-06-30,2000,2,INDL,C,D,STD,ESS,USD,2000Q2,2000Q2,19.5670,A
030293,2000-09-30,2000,3,INDL,C,D,STD,ESS,USD,2000Q3,2000Q3,22.9070,A
030293,2000-12-31,2000,4,INDL,C,D,STD,ESS,USD,2000Q4,2000Q4,22.3960,A
030293,2001-03-31,2001,1,INDL,C,D,STD,ESS,USD,2001Q1,2001Q1,23.3490,A
030293,2001-06-30,2001,2,INDL,C,D,STD,ESS,USD,2001Q2,2001Q2,23.4030,A
030293,2001-09-30,2001,3,INDL,C,D,STD,ESS,USD,2001Q3,2001Q3,23.6860,A
030293,2001-12-31,2001,4,INDL,C,D,STD,ESS,USD,2001Q4,2001Q4,25.2520,A
030293,2002-03-31,2002,1,INDL,C,D,STD,ESS,USD,2002Q1,2002Q1,23.2670,A
030293,2002-06-30,2002,2,INDL,C,D,STD,ESS,USD,2002Q2,2002Q2,22.6740,A
030293,2002-09-30,2002,3,INDL,C,D,STD,ESS,USD,2002Q3,2002Q3,23.4470,A
030293,2002-12-31,2002,4,INDL,C,D,STD,ESS,USD,2002Q4,2002Q4,26.3990,A
030293,2003-03-31,2003,1,INDL,C,D,STD,ESS,USD,2003Q1,2003Q1,35.8820,A
030293,2003-06-30,2003,2,INDL,C,D,STD,ESS,USD,2003Q2,2003Q2,35.7070,A
030293,2003-09-30,2003,3,INDL,C,D,STD,ESS,USD,2003Q3,2003Q3,36.4360,A
030293,2003-12-31,2003,4,INDL,C,D,STD,ESS,USD,2003Q4,2003Q4,40.5830,A
030293,2004-03-31,2004,1,INDL,C,D,STD,ESS,USD,2004Q1,2004Q1,42.3060,A
030293,2004-06-30,2004,2,INDL,C,D,STD,ESS,USD,2004Q2,2004Q2,44.7960,A
030293,2004-09-30,2004,3,INDL,C,D,STD,ESS,USD,2004Q3,2004Q3,50.6260,A
030293,2004-12-31,2004,4,INDL,C,D,STD,ESS,USD,2004Q4,2004Q4,47.8120,A
030293,2005-03-31,2005,1,INDL,C,D,STD,ESS,USD,2005Q1,2005Q1,51.0890,A
030293,2005-06-30,2005,2,INDL,C,D,STD,ESS,USD,2005Q2,2005Q2,51.9110,A
030293,2005-09-30,2005,3,INDL,C,D,STD,ESS,USD,2005Q3,2005Q3,48.9000,A
030293,2005-12-31,2005,4,INDL,C,D,STD,ESS,USD,2005Q4,2005Q4,54.5330,A
030293,2006-03-31,2006,1,INDL,C,D,STD,ESS,USD,2006Q1,2006Q1,54.0190,A
030293,2006-06-30,2006,2,INDL,C,D,STD,ESS,USD,2006Q2,2006Q2,54.0940,A
030293,2006-09-30,2006,3,INDL,C,D,STD,ESS,USD,2006Q3,2006Q3,54.9810,A
030293,2006-12-31,2006,4,INDL,C,D,STD,ESS,USD,2006Q4,2006Q4,58.8410,A
030293,2007-03-31,2007,1,INDL,C,D,STD,ESS,USD,2007Q1,2007Q1,56.8460,A
030293,2007-06-30,2007,2,INDL,C,D,STD,ESS,USD,2007Q2,2007Q2,58.9960,A
030293,2007-09-30,2007,3,INDL,C,D,STD,ESS,USD,2007Q3,2007Q3,61.7180,A
030293,2007-12-31,2007,4,INDL,C,D,STD,ESS,USD,2007Q4,2007Q4,70.1780,A
030293,2008-03-31,2008,1,INDL,C,D,STD,ESS,USD,2008Q1,2008Q1,64.9020,A
030293,2008-06-30,2008,2,INDL,C,D,STD,ESS,USD,2008Q2,2008Q2,66.8380,A
030293,2008-09-30,2008,3,INDL,C,D,STD,ESS,USD,2008Q3,2008Q3,67.9480,A
030293,2008-12-31,2008,4,INDL,C,D,STD,ESS,USD,2008Q4,2008Q4,70.7640,A
030293,2009-03-31,2009,1,INDL,C,D,STD,ESS,USD,2009Q1,2009Q1,74.0720,A
030293,2009-06-30,2009,2,INDL,C,D,STD,ESS,USD,2009Q2,2009Q2,68.5900,A
030293,2009-09-30,2009,3,INDL,C,D,STD,ESS,USD,2009Q3,2009Q3,83.1420,A
030293,2009-12-31,2009,4,INDL,C,D,STD,ESS,USD,2009Q4,2009Q4,73.0800,A
030293,2010-03-31,2010,1,INDL,C,D,STD,ESS,USD,2010Q1,2010Q1,70.0190,A
030293,2010-06-30,2010,2,INDL,C,D,STD,ESS,USD,2010Q2,2010Q2,72.1900,A
030293,2010-09-30,2010,3,INDL,C,D,STD,ESS,USD,2010Q3,2010Q3,76.5850,A
030293,2010-12-31,2010,4,INDL,C,D,STD,ESS,USD,2010Q4,2010Q4,82.9460,A
030293,2011-03-31,2011,1,INDL,C,D,STD,ESS,USD,2011Q1,2011Q1,81.2810,A
030293,2011-06-30,2011,2,INDL,C,D,STD,ESS,USD,2011Q2,2011Q2,83.4780,A
030293,2011-09-30,2011,3,INDL,C,D,STD,ESS,USD,2011Q3,2011Q3,84.8620,A
030293,2011-12-31,2011,4,INDL,C,D,STD,ESS,USD,2011Q4,2011Q4,86.3450,A
030293,2012-03-31,2012,1,INDL,C,D,STD,ESS,USD,2012Q1,2012Q1,82.5380,A
030293,2012-06-30,2012,2,INDL,C,D,STD,ESS,USD,2012Q2,2012Q2,85.0340,A
030293,2012-09-30,2012,3,INDL,C,D,STD,ESS,USD,2012Q3,2012Q3,88.2990,A
030293,2012-12-31,2012,4,INDL,C,D,STD,ESS,USD,2012Q4,2012Q4,91.9820,A
030293,2013-03-31,2013,1,INDL,C,D,STD,ESS,USD,2013Q1,2013Q1,93.1130,A
030293,2013-06-30,2013,2,INDL,C,D,STD,ESS,USD,2013Q2,2013Q2,95.9690,A
030293,2013-09-30,2013,3,INDL,C,D,STD,ESS,USD,2013Q3,2013Q3,98.5480,A
030293,2013-12-31,2013,4,INDL,C,D,STD,ESS,USD,2013Q4,2013Q4,100.8020,A
030293,2014-03-31,2014,1,INDL,C,D,STD,ESS,USD,2014Q1,2014Q1,101.0470,A
030293,2014-06-30,2014,2,INDL,C,D,STD,ESS,USD,2014Q2,2014Q2,184.8500,A
030293,2014-09-30,2014,3,INDL,C,D,STD,ESS,USD,2014Q3,2014Q3,190.3480,A
030293,2014-12-31,2014,4,INDL,C,D,STD,ESS,USD,2014Q4,2014Q4,195.3220,A
030293,2015-03-31,2015,1,INDL,C,D,STD,ESS,USD,2015Q1,2015Q1,194.0780,A
030293,2015-06-30,2015,2,INDL,C,D,STD,ESS,USD,2015Q2,2015Q2,203.8080,A
030293,2015-09-30,2015,3,INDL,C,D,STD,ESS,USD,2015Q3,2015Q3,210.4270,A
030293,2015-12-31,2015,4,INDL,C,D,STD,ESS,USD,2015Q4,2015Q4,208.6180,A
030293,2016-03-31,2016,1,INDL,C,D,STD,ESS,USD,2016Q1,2016Q1,204.1970,A
030293,2016-06-30,2016,2,INDL,C,D,STD,ESS,USD,2016Q2,2016Q2,205.7520,A
030293,2016-09-30,2016,3,INDL,C,D,STD,ESS,USD,2016Q3,2016Q3,209.8280,A
030293,2016-12-31,2016,4,INDL,C,D,STD,ESS,USD,2016Q4,2016Q4,210.8320,A
030293,2017-03-31,2017,1,INDL,C,D,STD,ESS,USD,2017Q1,2017Q1,215.0160,A
030293,2017-06-30,2017,2,INDL,C,D,STD,ESS,USD,2017Q2,2017Q2,216.2040,A
030293,2017-09-30,2017,3,INDL,C,D,STD,ESS,USD,2017Q3,2017Q3,221.5880,A
030293,2017-12-31,2017,4,INDL,C,D,STD,ESS,USD,2017Q4,2017Q4,221.6150,A
030293,2018-03-31,2018,1,INDL,C,D,STD,ESS,USD,2018Q1,2018Q1,221.8380,A
030293,2018-06-30,2018,2,INDL,C,D,STD,ESS,USD,2018Q2,2018Q2,221.2580,A
030293,2018-09-30,2018,3,INDL,C,D,STD,ESS,USD,2018Q3,2018Q3,226.3880,A
030293,2018-12-31,2018,4,INDL,C,D,STD,ESS,USD,2018Q4,2018Q4,226.7960,A
030293,2019-03-31,2019,1,INDL,C,D,STD,ESS,USD,2019Q1,2019Q1,227.0370,A
030293,2019-06-30,2019,2,INDL,C,D,STD,ESS,USD,2019Q2,2019Q2,223.1240,A
030293,2019-09-30,2019,3,INDL,C,D,STD,ESS,USD,2019Q3,2019Q3,231.5350,A
030293,2019-12-31,2019,4,INDL,C,D,STD,ESS,USD,2019Q4,2019Q4,239.7530,A
030293,2020-03-31,2020,1,INDL,C,D,STD,ESS,USD,2020Q1,2020Q1,247.4610,A
030293,2020-06-30,2020,2,INDL,C,D,STD,ESS,USD,2020Q2,2020Q2,252.3910,A
030293,2020-09-30,2020,3,INDL,C,D,STD,ESS,USD,2020Q3,2020Q3,251.2160,A
030293,2020-12-31,2020,4,INDL,C,D,STD,ESS,USD,2020Q4,2020Q4,251.2270,A
030293,2021-03-31,2021,1,INDL,C,D,STD,ESS,USD,2021Q1,2021Q1,248.0130,A
030293,2021-06-30,2021,2,INDL,C,D,STD,ESS,USD,2021Q2,2021Q2,245.3340,A
030293,2021-09-30,2021,3,INDL,C,D,STD,ESS,USD,2021Q3,2021Q3,254.9630,A
030293,2021-12-31,2021,4,INDL,C,D,STD,ESS,USD,2021Q4,2021Q4,253.2030,A
030293,2022-03-31,2022,1,INDL,C,D,STD,ESS,USD,2022Q1,2022Q1,259.8050,A
030293,2022-06-30,2022,2,INDL,C,D,STD,ESS,USD,2022Q2,2022Q2,258.2130,A
030293,2022-09-30,2022,3,INDL,C,D,STD,ESS,USD,2022Q3,2022Q3,265.7380,A
030293,2022-12-31,2022,4,INDL,C,D,STD,ESS,USD,2022Q4,2022Q4,263.5360,A
030293,2023-03-31,2023,1,INDL,C,D,STD,ESS,USD,2023Q1,2023Q1,268.1910,A
030293,2023-06-30,2023,2,INDL,C,D,STD,ESS,USD,2023Q2,2023Q2,267.3930,A
030822,2000-03-31,2000,1,INDL,C,D,STD,O,USD,2000Q1,2000Q1,8.8370,A
030822,2000-06-30,2000,2,INDL,C,D,STD,O,USD,2000Q2,2000Q2,8.7320,A
030822,2000-09-30,2000,3,INDL,C,D,STD,O,USD,2000Q3,2000Q3,9.1720,A
030822,2000-12-31,2000,4,INDL,C,D,STD,O,USD,2000Q4,2000Q4,11.1330,A
030822,2001-03-31,2001,1,INDL,C,D,STD,O,USD,2001Q1,2001Q1,9.9370,A
030822,2001-06-30,2001,2,INDL,C,D,STD,O,USD,2001Q2,2001Q2,9.7350,A
030822,2001-09-30,2001,3,INDL,C,D,STD,O,USD,2001Q3,2001Q3,10.0790,A
030822,2001-12-31,2001,4,INDL,C,D,STD,O,USD,2001Q4,2001Q4,10.2970,A
030822,2002-03-31,2002,1,INDL,C,D,STD,O,USD,2002Q1,2002Q1,10.2550,A
030822,2002-06-30,2002,2,INDL,C,D,STD,O,USD,2002Q2,2002Q2,10.1650,A
030822,2002-09-30,2002,3,INDL,C,D,STD,O,USD,2002Q3,2002Q3,10.7190,A
030822,2002-12-31,2002,4,INDL,C,D,STD,O,USD,2002Q4,2002Q4,10.9320,A
030822,2003-03-31,2003,1,INDL,C,D,STD,O,USD,2003Q1,2003Q1,11.0130,A
030822,2003-06-30,2003,2,INDL,C,D,STD,O,USD,2003Q2,2003Q2,11.1320,A
030822,2003-09-30,2003,3,INDL,C,D,STD,O,USD,2003Q3,2003Q3,11.1120,A
030822,2003-12-31,2003,4,INDL,C,D,STD,O,USD,2003Q4,2003Q4,12.4960,A
030822,2004-03-31,2004,1,INDL,C,D,STD,O,USD,2004Q1,2004Q1,13.3540,A
030822,2004-06-30,2004,2,INDL,C,D,STD,O,USD,2004Q2,2004Q2,13.9670,A
030822,2004-09-30,2004,3,INDL,C,D,STD,O,USD,2004Q3,2004Q3,14.0620,A
030822,2004-12-31,2004,4,INDL,C,D,STD,O,USD,2004Q4,2004Q4,14.6790,A
030822,2005-03-31,2005,1,INDL,C,D,STD,O,USD,2005Q1,2005Q1,15.6480,A
030822,2005-06-30,2005,2,INDL,C,D,STD,O,USD,2005Q2,2005Q2,15.8590,A
030822,2005-09-30,2005,3,INDL,C,D,STD,O,USD,2005Q3,2005Q3,16.3700,A
030822,2005-12-31,2005,4,INDL,C,D,STD,O,USD,2005Q4,2005Q4,17.6320,A
030822,2006-03-31,2006,1,INDL,C,D,STD,O,USD,2006Q1,2006Q1,18.6090,A
030822,2006-06-30,2006,2,INDL,C,D,STD,O,USD,2006Q2,2006Q2,19.7450,A
030822,2006-09-30,2006,3,INDL,C,D,STD,O,USD,2006Q3,2006Q3,19.4390,A
030822,2006-12-31,2006,4,INDL,C,D,STD,O,USD,2006Q4,2006Q4,22.3530,A
030822,2007-03-31,2007,1,INDL,C,D,STD,O,USD,2007Q1,2007Q1,23.9040,A
030822,2007-06-30,2007,2,INDL,C,D,STD,O,USD,2007Q2,2007Q2,25.1440,A
030822,2007-09-30,2007,3,INDL,C,D,STD,O,USD,2007Q3,2007Q3,26.5250,A
030822,2007-12-31,2007,4,INDL,C,D,STD,O,USD,2007Q4,2007Q4,27.2780,A
030822,2008-03-31,2008,1,INDL,C,D,STD,O,USD,2008Q1,2008Q1,28.6730,A
030822,2008-06-30,2008,2,INDL,C,D,STD,O,USD,2008Q2,2008Q2,29.6320,A
030822,2008-09-30,2008,3,INDL,C,D,STD,O,USD,2008Q3,2008Q3,29.4730,A
030822,2008-12-31,2008,4,INDL,C,D,STD,O,USD,2008Q4,2008Q4,29.3820,A
030822,2009-03-31,2009,1,INDL,C,D,STD,O,USD,2009Q1,2009Q1,30.8320,A
030822,2009-06-30,2009,2,INDL,C,D,STD,O,USD,2009Q2,2009Q2,29.2380,A
030822,2009-09-30,2009,3,INDL,C,D,STD,O,USD,2009Q3,2009Q3,29.1150,A
030822,2009-12-31,2009,4,INDL,C,D,STD,O,USD,2009Q4,2009Q4,29.0800,A
030822,2010-03-31,2010,1,INDL,C,D,STD,O,USD,2010Q1,2010Q1,31.6800,A
030822,2010-06-30,2010,2,INDL,C,D,STD,O,USD,2010Q2,2010Q2,31.4670,A
030822,2010-09-30,2010,3,INDL,C,D,STD,O,USD,2010Q3,2010Q3,31.6840,A
030822,2010-12-31,2010,4,INDL,C,D,STD,O,USD,2010Q4,2010Q4,33.2970,A
030822,2011-03-31,2011,1,INDL,C,D,STD,O,USD,2011Q1,2011Q1,35.9850,A
030822,2011-06-30,2011,2,INDL,C,D,STD,O,USD,2011Q2,2011Q2,38.2020,A
030822,2011-09-30,2011,3,INDL,C,D,STD,O,USD,2011Q3,2011Q3,38.0520,A
030822,2011-12-31,2011,4,INDL,C,D,STD,O,USD,2011Q4,2011Q4,43.6170,A
030822,2012-03-31,2012,1,INDL,C,D,STD,O,USD,2012Q1,2012Q1,36.2730,A
030822,2012-06-30,2012,2,INDL,C,D,STD,O,USD,2012Q2,2012Q2,36.1400,A
030822,2012-09-30,2012,3,INDL,C,D,STD,O,USD,2012Q3,2012Q3,48.3990,A
030822,2012-12-31,2012,4,INDL,C,D,STD,O,USD,2012Q4,2012Q4,51.4470,A
030822,2013-03-31,2013,1,INDL,C,D,STD,O,USD,2013Q1,2013Q1,76.3210,A
030822,2013-06-30,2013,2,INDL,C,D,STD,O,USD,2013Q2,2013Q2,81.9500,A
030822,2013-09-30,2013,3,INDL,C,D,STD,O,USD,2013Q3,2013Q3,89.2870,A
030822,2013-12-31,2013,4,INDL,C,D,STD,O,USD,2013Q4,2013Q4,98.3520,A
030822,2014-03-31,2014,1,INDL,C,D,STD,O,USD,2014Q1,2014Q1,102.2300,A
030822,2014-06-30,2014,2,INDL,C,D,STD,O,USD,2014Q2,2014Q2,103.5200,A
030822,2014-09-30,2014,3,INDL,C,D,STD,O,USD,2014Q3,2014Q3,108.5240,A
030822,2014-12-31,2014,4,INDL,C,D,STD,O,USD,2014Q4,2014Q4,118.3840,A
030822,2015-03-31,2015,1,INDL,C,D,STD,O,USD,2015Q1,2015Q1,114.1000,A
030822,2015-06-30,2015,2,INDL,C,D,STD,O,USD,2015Q2,2015Q2,119.2690,A
030822,2015-09-30,2015,3,INDL,C,D,STD,O,USD,2015Q3,2015Q3,121.7440,A
030822,2015-12-31,2015,4,INDL,C,D,STD,O,USD,2015Q4,2015Q4,120.0140,A
030822,2016-03-31,2016,1,INDL,C,D,STD,O,USD,2016Q1,2016Q1,124.9610,A
030822,2016-06-30,2016,2,INDL,C,D,STD,O,USD,2016Q2,2016Q2,131.2820,A
030822,2016-09-30,2016,3,INDL,C,D,STD,O,USD,2016Q3,2016Q3,138.3580,A
030822,2016-12-31,2016,4,INDL,C,D,STD,O,USD,2016Q4,2016Q4,138.8710,A
030822,2017-03-31,2017,1,INDL,C,D,STD,O,USD,2017Q1,2017Q1,145.6050,A
030822,2017-06-30,2017,2,INDL,C,D,STD,O,USD,2017Q2,2017Q2,141.8480,A
030822,2017-09-30,2017,3,INDL,C,D,STD,O,USD,2017Q3,2017Q3,145.2020,A
030822,2017-12-31,2017,4,INDL,C,D,STD,O,USD,2017Q4,2017Q4,150.3640,A
030822,2018-03-31,2018,1,INDL,C,D,STD,O,USD,2018Q1,2018Q1,161.8760,A
030822,2018-06-30,2018,2,INDL,C,D,STD,O,USD,2018Q2,2018Q2,154.1860,A
030822,2018-09-30,2018,3,INDL,C,D,STD,O,USD,2018Q3,2018Q3,159.6350,A
030822,2018-12-31,2018,4,INDL,C,D,STD,O,USD,2018Q4,2018Q4,156.6780,A
030822,2019-03-31,2019,1,INDL,C,D,STD,O,USD,2019Q1,2019Q1,163.8250,A
030822,2019-06-30,2019,2,INDL,C,D,STD,O,USD,2019Q2,2019Q2,184.8290,A
030822,2019-09-30,2019,3,INDL,C,D,STD,O,USD,2019Q3,2019Q3,183.2810,A
030822,2019-12-31,2019,4,INDL,C,D,STD,O,USD,2019Q4,2019Q4,190.7970,A
030822,2020-03-31,2020,1,INDL,C,D,STD,O,USD,2020Q1,2020Q1,194.6690,A
030822,2020-06-30,2020,2,INDL,C,D,STD,O,USD,2020Q2,2020Q2,208.6490,A
030822,2020-09-30,2020,3,INDL,C,D,STD,O,USD,2020Q3,2020Q3,299.5890,A
030822,2020-12-31,2020,4,INDL,C,D,STD,O,USD,2020Q4,2020Q4,225.9660,A
030822,2021-03-31,2021,1,INDL,C,D,STD,O,USD,2021Q1,2021Q1,209.2040,A
030822,2021-06-30,2021,2,INDL,C,D,STD,O,USD,2021Q2,2021Q2,236.7690,A
030822,2021-09-30,2021,3,INDL,C,D,STD,O,USD,2021Q3,2021Q3,239.5050,A
030822,2021-12-31,2021,4,INDL,C,D,STD,O,USD,2021Q4,2021Q4,384.9290,A
030822,2022-03-31,2022,1,INDL,C,D,STD,O,USD,2022Q1,2022Q1,463.1420,A
030822,2022-06-30,2022,2,INDL,C,D,STD,O,USD,2022Q2,2022Q2,469.3080,A
030822,2022-09-30,2022,3,INDL,C,D,STD,O,USD,2022Q3,2022Q3,473.3850,A
030822,2022-12-31,2022,4,INDL,C,D,STD,O,USD,2022Q4,2022Q4,516.7440,A
030822,2023-03-31,2023,1,INDL,C,D,STD,O,USD,2023Q1,2023Q1,534.0520,A
030822,2023-06-30,2023,2,INDL,C,D,STD,O,USD,2023Q2,2023Q2,596.7960,A
030990,2000-03-31,2000,1,INDL,C,D,STD,COF,USD,2000Q1,2000Q1,835.1310,A
030990,2000-06-30,2000,2,INDL,C,D,STD,COF,USD,2000Q2,2000Q2,954.4840,A
