permno,adate,qdate,public_date,GProf,TICKER
86979,2018-12-31,2019-09-30,2020-01-31,0.311,JNPR
86979,2019-12-31,2019-12-31,2020-02-29,0.320,JNPR
86979,2019-12-31,2019-12-31,2020-03-31,0.320,JNPR
86979,2019-12-31,2019-12-31,2020-04-30,0.320,JNPR
86979,2019-12-31,2020-03-31,2020-05-31,0.322,JNPR
86979,2019-12-31,2020-03-31,2020-06-30,0.322,JNPR
86979,2019-12-31,2020-03-31,2020-07-31,0.322,JNPR
86979,2019-12-31,2020-06-30,2020-08-31,0.321,JNPR
86979,2019-12-31,2020-06-30,2020-09-30,0.321,JNPR
86979,2019-12-31,2020-06-30,2020-10-31,0.321,JNPR
86979,2019-12-31,2020-09-30,2020-11-30,0.319,JNPR
86979,2019-12-31,2020-09-30,2020-12-31,0.319,JNPR
86979,2019-12-31,2020-09-30,2021-01-31,0.319,JNPR
86979,2020-12-31,2020-12-31,2021-02-28,0.296,JNPR
86979,2020-12-31,2020-12-31,2021-03-31,0.296,JNPR
86979,2020-12-31,2020-12-31,2021-04-30,0.296,JNPR
86979,2020-12-31,2021-03-31,2021-05-31,0.318,JNPR
86979,2020-12-31,2021-03-31,2021-06-30,0.318,JNPR
86979,2020-12-31,2021-03-31,2021-07-31,0.318,JNPR
86979,2020-12-31,2021-06-30,2021-08-31,0.325,JNPR
86979,2020-12-31,2021-06-30,2021-09-30,0.325,JNPR
86979,2020-12-31,2021-06-30,2021-10-31,0.325,JNPR
86979,2020-12-31,2021-09-30,2021-11-30,0.329,JNPR
86979,2020-12-31,2021-09-30,2021-12-31,0.329,JNPR
86979,2020-12-31,2021-09-30,2022-01-31,0.329,JNPR
86979,2021-12-31,2021-12-31,2022-02-28,0.332,JNPR
86979,2021-12-31,2021-12-31,2022-03-31,0.332,JNPR
86979,2021-12-31,2021-12-31,2022-04-30,0.332,JNPR
86979,2021-12-31,2022-03-31,2022-05-31,0.340,JNPR
86979,2021-12-31,2022-03-31,2022-06-30,0.340,JNPR
86979,2021-12-31,2022-03-31,2022-07-31,0.340,JNPR
86979,2021-12-31,2022-06-30,2022-08-31,0.340,JNPR
86979,2021-12-31,2022-06-30,2022-09-30,0.340,JNPR
86979,2021-12-31,2022-06-30,2022-10-31,0.340,JNPR
86979,2021-12-31,2022-09-30,2022-11-30,0.348,JNPR
86979,2021-12-31,2022-09-30,2022-12-31,0.348,JNPR
86996,2008-12-31,2009-09-30,2010-01-31,0.112,SBAC
86996,2009-12-31,2009-12-31,2010-02-28,0.113,SBAC
86996,2009-12-31,2009-12-31,2010-03-31,0.113,SBAC
86996,2009-12-31,2009-12-31,2010-04-30,0.113,SBAC
86996,2009-12-31,2010-03-31,2010-05-31,0.117,SBAC
86996,2009-12-31,2010-03-31,2010-06-30,0.117,SBAC
86996,2009-12-31,2010-03-31,2010-07-31,0.117,SBAC
86996,2009-12-31,2010-06-30,2010-08-31,0.119,SBAC
86996,2009-12-31,2010-06-30,2010-09-30,0.119,SBAC
86996,2009-12-31,2010-06-30,2010-10-31,0.119,SBAC
86996,2009-12-31,2010-09-30,2010-11-30,0.122,SBAC
86996,2009-12-31,2010-09-30,2010-12-31,0.122,SBAC
86996,2009-12-31,2010-09-30,2011-01-31,0.122,SBAC
86996,2010-12-31,2010-12-31,2011-02-28,0.126,SBAC
86996,2010-12-31,2010-12-31,2011-03-31,0.126,SBAC
86996,2010-12-31,2010-12-31,2011-04-30,0.126,SBAC
86996,2010-12-31,2011-03-31,2011-05-31,0.129,SBAC
86996,2010-12-31,2011-03-31,2011-06-30,0.129,SBAC
86996,2010-12-31,2011-03-31,2011-07-31,0.129,SBAC
86996,2010-12-31,2011-06-30,2011-08-31,0.132,SBAC
86996,2010-12-31,2011-06-30,2011-09-30,0.132,SBAC
86996,2010-12-31,2011-06-30,2011-10-31,0.132,SBAC
86996,2010-12-31,2011-09-30,2011-11-30,0.134,SBAC
86996,2010-12-31,2011-09-30,2011-12-31,0.134,SBAC
86996,2010-12-31,2011-09-30,2012-01-31,0.134,SBAC
86996,2011-12-31,2011-12-31,2012-02-29,0.137,SBAC
86996,2011-12-31,2011-12-31,2012-03-31,0.137,SBAC
86996,2011-12-31,2011-12-31,2012-04-30,0.137,SBAC
86996,2011-12-31,2012-03-31,2012-05-31,0.138,SBAC
86996,2011-12-31,2012-03-31,2012-06-30,0.138,SBAC
86996,2011-12-31,2012-03-31,2012-07-31,0.138,SBAC
86996,2011-12-31,2012-06-30,2012-08-31,0.139,SBAC
86996,2011-12-31,2012-06-30,2012-09-30,0.139,SBAC
86996,2011-12-31,2012-06-30,2012-10-31,0.139,SBAC
86996,2011-12-31,2012-09-30,2012-11-30,0.130,SBAC
86996,2011-12-31,2012-09-30,2012-12-31,0.130,SBAC
86996,2011-12-31,2012-09-30,2013-01-31,0.130,SBAC
86996,2012-12-31,2012-12-31,2013-02-28,0.102,SBAC
86996,2012-12-31,2012-12-31,2013-03-31,0.102,SBAC
86996,2012-12-31,2012-12-31,2013-04-30,0.102,SBAC
86996,2012-12-31,2013-03-31,2013-05-31,0.125,SBAC
86996,2012-12-31,2013-03-31,2013-06-30,0.125,SBAC
86996,2012-12-31,2013-03-31,2013-07-31,0.125,SBAC
86996,2012-12-31,2013-06-30,2013-08-31,0.126,SBAC
86996,2012-12-31,2013-06-30,2013-09-30,0.126,SBAC
86996,2012-12-31,2013-06-30,2013-10-31,0.126,SBAC
86996,2012-12-31,2013-09-30,2013-11-30,0.133,SBAC
86996,2012-12-31,2013-09-30,2013-12-31,0.133,SBAC
86996,2012-12-31,2013-09-30,2014-01-31,0.133,SBAC
86996,2013-12-31,2013-12-31,2014-02-28,0.132,SBAC
86996,2013-12-31,2013-12-31,2014-03-31,0.132,SBAC
86996,2013-12-31,2013-12-31,2014-04-30,0.132,SBAC
86996,2013-12-31,2014-03-31,2014-05-31,0.135,SBAC
86996,2013-12-31,2014-03-31,2014-06-30,0.135,SBAC
86996,2013-12-31,2014-03-31,2014-07-31,0.135,SBAC
86996,2013-12-31,2014-06-30,2014-08-31,0.138,SBAC
86996,2013-12-31,2014-06-30,2014-09-30,0.138,SBAC
86996,2013-12-31,2014-06-30,2014-10-31,0.138,SBAC
86996,2013-12-31,2014-09-30,2014-11-30,0.139,SBAC
86996,2013-12-31,2014-09-30,2014-12-31,0.139,SBAC
86996,2013-12-31,2014-09-30,2015-01-31,0.139,SBAC
86996,2014-12-31,2014-12-31,2015-02-28,0.140,SBAC
86996,2014-12-31,2014-12-31,2015-03-31,0.140,SBAC
86996,2014-12-31,2014-12-31,2015-04-30,0.140,SBAC
86996,2014-12-31,2015-03-31,2015-05-31,0.150,SBAC
86996,2014-12-31,2015-03-31,2015-06-30,0.150,SBAC
86996,2014-12-31,2015-03-31,2015-07-31,0.150,SBAC
86996,2014-12-31,2015-06-30,2015-08-31,0.152,SBAC
86996,2014-12-31,2015-06-30,2015-09-30,0.152,SBAC
86996,2014-12-31,2015-06-30,2015-10-31,0.152,SBAC
86996,2014-12-31,2015-09-30,2015-11-30,0.156,SBAC
86996,2014-12-31,2015-09-30,2015-12-31,0.156,SBAC
86996,2014-12-31,2015-09-30,2016-01-31,0.156,SBAC
86996,2015-12-31,2015-12-31,2016-02-29,0.161,SBAC
86996,2015-12-31,2015-12-31,2016-03-31,0.161,SBAC
86996,2015-12-31,2015-12-31,2016-04-30,0.161,SBAC
86996,2015-12-31,2016-03-31,2016-05-31,0.159,SBAC
86996,2015-12-31,2016-03-31,2016-06-30,0.159,SBAC
86996,2015-12-31,2016-03-31,2016-07-31,0.159,SBAC
86996,2015-12-31,2016-06-30,2016-08-31,0.161,SBAC
86996,2015-12-31,2016-06-30,2016-09-30,0.161,SBAC
86996,2015-12-31,2016-06-30,2016-10-31,0.161,SBAC
86996,2015-12-31,2016-09-30,2016-11-30,0.159,SBAC
86996,2015-12-31,2016-09-30,2016-12-31,0.159,SBAC
86996,2015-12-31,2016-09-30,2017-01-31,0.159,SBAC
86996,2016-12-31,2016-12-31,2017-02-28,0.165,SBAC
87055,2009-08-31,2009-11-30,2010-01-31,0.456,COST
87055,2009-08-31,2009-11-30,2010-02-28,0.456,COST
87055,2009-08-31,2009-11-30,2010-03-31,0.456,COST
87055,2009-08-31,2010-02-28,2010-04-30,0.456,COST
87055,2009-08-31,2010-02-28,2010-05-31,0.456,COST
87055,2009-08-31,2010-02-28,2010-06-30,0.456,COST
87055,2009-08-31,2010-05-31,2010-07-31,0.453,COST
87055,2009-08-31,2010-05-31,2010-08-31,0.453,COST
87055,2009-08-31,2010-05-31,2010-09-30,0.453,COST
87055,2010-08-31,2010-08-31,2010-10-31,0.451,COST
87055,2010-08-31,2010-08-31,2010-11-30,0.451,COST
87055,2010-08-31,2010-08-31,2010-12-31,0.451,COST
87055,2010-08-31,2010-11-30,2011-01-31,0.454,COST
87055,2010-08-31,2010-11-30,2011-02-28,0.454,COST
87055,2010-08-31,2010-11-30,2011-03-31,0.454,COST
87055,2010-08-31,2011-02-28,2011-04-30,0.455,COST
87055,2010-08-31,2011-02-28,2011-05-31,0.455,COST
87055,2010-08-31,2011-02-28,2011-06-30,0.455,COST
87055,2010-08-31,2011-05-31,2011-07-31,0.453,COST
87055,2010-08-31,2011-05-31,2011-08-31,0.453,COST
87055,2010-08-31,2011-05-31,2011-09-30,0.453,COST
87055,2011-08-31,2011-08-31,2011-10-31,0.450,COST
87055,2011-08-31,2011-08-31,2011-11-30,0.450,COST
87055,2011-08-31,2011-08-31,2011-12-31,0.450,COST
87055,2011-08-31,2011-11-30,2012-01-31,0.456,COST
87055,2011-08-31,2011-11-30,2012-02-29,0.456,COST
87055,2011-08-31,2011-11-30,2012-03-31,0.456,COST
87055,2011-08-31,2012-02-29,2012-04-30,0.456,COST
87055,2011-08-31,2012-02-29,2012-05-31,0.456,COST
87055,2011-08-31,2012-02-29,2012-06-30,0.456,COST
87055,2011-08-31,2012-05-31,2012-07-31,0.461,COST
87055,2011-08-31,2012-05-31,2012-08-31,0.461,COST
87055,2011-08-31,2012-05-31,2012-09-30,0.461,COST
87055,2012-08-31,2012-08-31,2012-10-31,0.487,COST
87055,2012-08-31,2012-08-31,2012-11-30,0.487,COST
87055,2012-08-31,2012-08-31,2012-12-31,0.487,COST
87055,2012-08-31,2012-11-30,2013-01-31,0.484,COST
87055,2012-08-31,2012-11-30,2013-02-28,0.484,COST
87055,2012-08-31,2012-11-30,2013-03-31,0.484,COST
87055,2012-08-31,2013-02-28,2013-04-30,0.487,COST
87055,2012-08-31,2013-02-28,2013-05-31,0.487,COST
87055,2012-08-31,2013-02-28,2013-06-30,0.487,COST
87055,2012-08-31,2013-05-31,2013-07-31,0.488,COST
87055,2012-08-31,2013-05-31,2013-08-31,0.488,COST
87055,2012-08-31,2013-05-31,2013-09-30,0.488,COST
87055,2013-08-31,2013-08-31,2013-10-31,0.467,COST
87055,2013-08-31,2013-08-31,2013-11-30,0.467,COST
87055,2013-08-31,2013-08-31,2013-12-31,0.467,COST
87055,2013-08-31,2013-11-30,2014-01-31,0.473,COST
87055,2013-08-31,2013-11-30,2014-02-28,0.473,COST
87055,2013-08-31,2013-11-30,2014-03-31,0.473,COST
87055,2013-08-31,2014-02-28,2014-04-30,0.469,COST
87055,2013-08-31,2014-02-28,2014-05-31,0.469,COST
87055,2013-08-31,2014-02-28,2014-06-30,0.469,COST
87055,2013-08-31,2014-05-31,2014-07-31,0.466,COST
87055,2013-08-31,2014-05-31,2014-08-31,0.466,COST
87055,2013-08-31,2014-05-31,2014-09-30,0.466,COST
87055,2014-08-31,2014-08-31,2014-10-31,0.461,COST
87055,2014-08-31,2014-08-31,2014-11-30,0.461,COST
87055,2014-08-31,2014-08-31,2014-12-31,0.461,COST
87055,2014-08-31,2014-11-30,2015-01-31,0.471,COST
87055,2014-08-31,2014-11-30,2015-02-28,0.471,COST
87055,2014-08-31,2014-11-30,2015-03-31,0.471,COST
87055,2014-08-31,2015-02-28,2015-04-30,0.473,COST
87055,2014-08-31,2015-02-28,2015-05-31,0.473,COST
87055,2014-08-31,2015-02-28,2015-06-30,0.473,COST
87055,2014-08-31,2015-05-31,2015-07-31,0.476,COST
87055,2014-08-31,2015-05-31,2015-08-31,0.476,COST
87055,2014-08-31,2015-05-31,2015-09-30,0.476,COST
87055,2015-08-31,2015-08-31,2015-10-31,0.486,COST
87055,2015-08-31,2015-08-31,2015-11-30,0.486,COST
87055,2015-08-31,2015-08-31,2015-12-31,0.486,COST
87055,2015-08-31,2015-11-30,2016-01-31,0.482,COST
87055,2015-08-31,2015-11-30,2016-02-29,0.482,COST
87055,2015-08-31,2015-11-30,2016-03-31,0.482,COST
87055,2015-08-31,2016-02-29,2016-04-30,0.492,COST
87055,2015-08-31,2016-02-29,2016-05-31,0.492,COST
87055,2015-08-31,2016-02-29,2016-06-30,0.492,COST
87055,2015-08-31,2016-05-31,2016-07-31,0.497,COST
87055,2015-08-31,2016-05-31,2016-08-31,0.497,COST
87055,2015-08-31,2016-05-31,2016-09-30,0.497,COST
87055,2016-08-31,2016-08-31,2016-10-31,0.515,COST
87055,2016-08-31,2016-08-31,2016-11-30,0.515,COST
87055,2016-08-31,2016-08-31,2016-12-31,0.515,COST
87055,2016-08-31,2016-11-30,2017-01-31,0.508,COST
87055,2016-08-31,2016-11-30,2017-02-28,0.508,COST
87055,2016-08-31,2016-11-30,2017-03-31,0.508,COST
87055,2016-08-31,2017-02-28,2017-04-30,0.501,COST
87055,2016-08-31,2017-02-28,2017-05-31,0.501,COST
87055,2016-08-31,2017-02-28,2017-06-30,0.501,COST
87055,2016-08-31,2017-05-31,2017-07-31,0.503,COST
87055,2016-08-31,2017-05-31,2017-08-31,0.503,COST
87055,2016-08-31,2017-05-31,2017-09-30,0.503,COST
87055,2017-08-31,2017-08-31,2017-10-31,0.508,COST
87055,2017-08-31,2017-08-31,2017-11-30,0.508,COST
87055,2017-08-31,2017-08-31,2017-12-31,0.508,COST
87055,2017-08-31,2017-11-30,2018-01-31,0.515,COST
87055,2017-08-31,2017-11-30,2018-02-28,0.515,COST
87055,2017-08-31,2017-11-30,2018-03-31,0.515,COST
87055,2017-08-31,2018-02-28,2018-04-30,0.517,COST
87055,2017-08-31,2018-02-28,2018-05-31,0.517,COST
87055,2017-08-31,2018-02-28,2018-06-30,0.517,COST
87055,2017-08-31,2018-05-31,2018-07-31,0.512,COST
87055,2017-08-31,2018-05-31,2018-08-31,0.512,COST
87055,2017-08-31,2018-05-31,2018-09-30,0.512,COST
87055,2018-08-31,2018-08-31,2018-10-31,0.486,COST
87055,2018-08-31,2018-08-31,2018-11-30,0.486,COST
87055,2018-08-31,2018-08-31,2018-12-31,0.486,COST
87055,2018-08-31,2018-11-30,2019-01-31,0.494,COST
87055,2018-08-31,2018-11-30,2019-02-28,0.494,COST
87055,2018-08-31,2018-11-30,2019-03-31,0.494,COST
87055,2018-08-31,2019-02-28,2019-04-30,0.492,COST
87055,2018-08-31,2019-02-28,2019-05-31,0.492,COST
87055,2018-08-31,2019-02-28,2019-06-30,0.492,COST
87055,2018-08-31,2019-05-31,2019-07-31,0.486,COST
87055,2018-08-31,2019-05-31,2019-08-31,0.486,COST
87055,2018-08-31,2019-05-31,2019-09-30,0.486,COST
87055,2019-08-31,2019-08-31,2019-10-31,0.469,COST
87055,2019-08-31,2019-08-31,2019-11-30,0.469,COST
87055,2019-08-31,2019-08-31,2019-12-31,0.469,COST
87055,2019-08-31,2019-11-30,2020-01-31,0.474,COST
87055,2019-08-31,2019-11-30,2020-02-29,0.474,COST
87055,2019-08-31,2019-11-30,2020-03-31,0.474,COST
87055,2019-08-31,2020-02-29,2020-04-30,0.467,COST
87055,2019-08-31,2020-02-29,2020-05-31,0.467,COST
87055,2019-08-31,2020-02-29,2020-06-30,0.467,COST
87055,2019-08-31,2020-05-31,2020-07-31,0.460,COST
87055,2019-08-31,2020-05-31,2020-08-31,0.460,COST
87055,2019-08-31,2020-05-31,2020-09-30,0.460,COST
87055,2020-08-31,2020-08-31,2020-10-31,0.424,COST
87055,2020-08-31,2020-08-31,2020-11-30,0.424,COST
87055,2020-08-31,2020-08-31,2020-12-31,0.424,COST
87055,2020-08-31,2020-11-30,2021-01-31,0.454,COST
87055,2020-08-31,2020-11-30,2021-02-28,0.454,COST
87055,2020-08-31,2020-11-30,2021-03-31,0.454,COST
87055,2020-08-31,2021-02-28,2021-04-30,0.454,COST
87055,2020-08-31,2021-02-28,2021-05-31,0.454,COST
87055,2020-08-31,2021-02-28,2021-06-30,0.454,COST
87055,2020-08-31,2021-05-31,2021-07-31,0.458,COST
87055,2020-08-31,2021-05-31,2021-08-31,0.458,COST
87055,2020-08-31,2021-05-31,2021-09-30,0.458,COST
87055,2021-08-31,2021-08-31,2021-10-31,0.456,COST
87055,2021-08-31,2021-08-31,2021-11-30,0.456,COST
87055,2021-08-31,2021-08-31,2021-12-31,0.456,COST
87055,2021-08-31,2021-11-30,2022-01-31,0.471,COST
87055,2021-08-31,2021-11-30,2022-02-28,0.471,COST
87055,2021-08-31,2021-11-30,2022-03-31,0.471,COST
87055,2021-08-31,2022-02-28,2022-04-30,0.467,COST
87055,2021-08-31,2022-02-28,2022-05-31,0.467,COST
87055,2021-08-31,2022-02-28,2022-06-30,0.467,COST
87055,2021-08-31,2022-05-31,2022-07-31,0.461,COST
87055,2021-08-31,2022-05-31,2022-08-31,0.461,COST
87055,2021-08-31,2022-05-31,2022-09-30,0.461,COST
87055,2022-08-31,2022-08-31,2022-10-31,0.459,COST
87055,2022-08-31,2022-08-31,2022-11-30,0.459,COST
87055,2022-08-31,2022-08-31,2022-12-31,0.459,COST
87137,2008-12-31,2009-09-30,2010-01-31,-0.412,DVN
87137,2009-12-31,2009-12-31,2010-02-28,-0.047,DVN
87137,2009-12-31,2009-12-31,2010-03-31,-0.047,DVN
87137,2009-12-31,2009-12-31,2010-04-30,-0.047,DVN
87137,2009-12-31,2010-03-31,2010-05-31,0.214,DVN
87137,2009-12-31,2010-03-31,2010-06-30,0.214,DVN
87137,2009-12-31,2010-03-31,2010-07-31,0.214,DVN
87137,2009-12-31,2010-06-30,2010-08-31,0.219,DVN
87137,2009-12-31,2010-06-30,2010-09-30,0.219,DVN
87137,2009-12-31,2010-06-30,2010-10-31,0.219,DVN
87137,2009-12-31,2010-09-30,2010-11-30,0.225,DVN
87137,2009-12-31,2010-09-30,2010-12-31,0.225,DVN
87137,2009-12-31,2010-09-30,2011-01-31,0.225,DVN
87137,2010-12-31,2010-12-31,2011-02-28,0.198,DVN
87137,2010-12-31,2010-12-31,2011-03-31,0.198,DVN
87137,2010-12-31,2010-12-31,2011-04-30,0.198,DVN
87137,2010-12-31,2011-03-31,2011-05-31,0.170,DVN
87137,2010-12-31,2011-03-31,2011-06-30,0.170,DVN
87137,2010-12-31,2011-03-31,2011-07-31,0.170,DVN
87137,2010-12-31,2011-06-30,2011-08-31,0.182,DVN
87137,2010-12-31,2011-06-30,2011-09-30,0.182,DVN
87137,2010-12-31,2011-06-30,2011-10-31,0.182,DVN
87137,2010-12-31,2011-09-30,2011-11-30,0.196,DVN
87137,2010-12-31,2011-09-30,2011-12-31,0.196,DVN
87137,2010-12-31,2011-09-30,2012-01-31,0.196,DVN
87137,2011-12-31,2011-12-31,2012-02-29,0.182,DVN
87137,2011-12-31,2011-12-31,2012-03-31,0.182,DVN
87137,2011-12-31,2011-12-31,2012-04-30,0.182,DVN
87137,2011-12-31,2012-03-31,2012-05-31,0.191,DVN
87137,2011-12-31,2012-03-31,2012-06-30,0.191,DVN
87137,2011-12-31,2012-03-31,2012-07-31,0.191,DVN
87137,2011-12-31,2012-06-30,2012-08-31,0.174,DVN
87137,2011-12-31,2012-06-30,2012-09-30,0.174,DVN
87137,2011-12-31,2012-06-30,2012-10-31,0.174,DVN
87137,2011-12-31,2012-09-30,2012-11-30,0.110,DVN
87137,2011-12-31,2012-09-30,2012-12-31,0.110,DVN
87137,2011-12-31,2012-09-30,2013-01-31,0.110,DVN
87137,2012-12-31,2012-12-31,2013-02-28,0.086,DVN
87137,2012-12-31,2012-12-31,2013-03-31,0.086,DVN
87137,2012-12-31,2012-12-31,2013-04-30,0.086,DVN
87137,2012-12-31,2013-03-31,2013-05-31,0.029,DVN
87137,2012-12-31,2013-03-31,2013-06-30,0.029,DVN
87137,2012-12-31,2013-03-31,2013-07-31,0.029,DVN
87137,2012-12-31,2013-06-30,2013-08-31,0.035,DVN
87137,2012-12-31,2013-06-30,2013-09-30,0.035,DVN
87137,2012-12-31,2013-06-30,2013-10-31,0.035,DVN
87137,2012-12-31,2013-09-30,2013-11-30,0.079,DVN
87137,2012-12-31,2013-09-30,2013-12-31,0.079,DVN
87137,2012-12-31,2013-09-30,2014-01-31,0.079,DVN
87137,2013-12-31,2013-12-31,2014-02-28,0.097,DVN
87137,2013-12-31,2013-12-31,2014-03-31,0.097,DVN
87137,2013-12-31,2013-12-31,2014-04-30,0.097,DVN
87137,2013-12-31,2014-03-31,2014-05-31,0.153,DVN
87137,2013-12-31,2014-03-31,2014-06-30,0.153,DVN
87137,2013-12-31,2014-03-31,2014-07-31,0.153,DVN
87137,2013-12-31,2014-06-30,2014-08-31,0.140,DVN
87137,2013-12-31,2014-06-30,2014-09-30,0.140,DVN
87137,2013-12-31,2014-06-30,2014-10-31,0.140,DVN
87137,2013-12-31,2014-09-30,2014-11-30,0.157,DVN
87137,2013-12-31,2014-09-30,2014-12-31,0.157,DVN
87137,2013-12-31,2014-09-30,2015-01-31,0.157,DVN
87137,2014-12-31,2014-12-31,2015-02-28,0.195,DVN
87137,2014-12-31,2014-12-31,2015-03-31,0.195,DVN
87137,2014-12-31,2014-12-31,2015-04-30,0.195,DVN
87137,2014-12-31,2015-03-31,2015-05-31,0.079,DVN
87137,2014-12-31,2015-03-31,2015-06-30,0.079,DVN
87137,2014-12-31,2015-03-31,2015-07-31,0.079,DVN
87137,2014-12-31,2015-06-30,2015-08-31,-0.026,DVN
87137,2014-12-31,2015-06-30,2015-09-30,-0.026,DVN
87137,2014-12-31,2015-06-30,2015-10-31,-0.026,DVN
87137,2014-12-31,2015-09-30,2015-11-30,-0.181,DVN
87137,2014-12-31,2015-09-30,2015-12-31,-0.181,DVN
87137,2014-12-31,2015-09-30,2016-01-31,-0.181,DVN
87137,2015-12-31,2015-12-31,2016-02-29,-0.509,DVN
87137,2015-12-31,2015-12-31,2016-03-31,-0.509,DVN
87137,2015-12-31,2015-12-31,2016-04-30,-0.509,DVN
87137,2015-12-31,2016-03-31,2016-05-31,-0.372,DVN
87137,2015-12-31,2016-03-31,2016-06-30,-0.372,DVN
87137,2015-12-31,2016-03-31,2016-07-31,-0.372,DVN
87137,2015-12-31,2016-06-30,2016-08-31,-0.330,DVN
87137,2015-12-31,2016-06-30,2016-09-30,-0.330,DVN
87137,2015-12-31,2016-06-30,2016-10-31,-0.330,DVN
87137,2015-12-31,2016-09-30,2016-11-30,-0.197,DVN
87137,2015-12-31,2016-09-30,2016-12-31,-0.197,DVN
87137,2015-12-31,2016-09-30,2017-01-31,-0.197,DVN
87137,2016-12-31,2016-12-31,2017-02-28,-0.044,DVN
87137,2016-12-31,2016-12-31,2017-03-31,-0.044,DVN
87137,2016-12-31,2016-12-31,2017-04-30,-0.044,DVN
87137,2016-12-31,2017-03-31,2017-05-31,0.058,DVN
87137,2016-12-31,2017-03-31,2017-06-30,0.058,DVN
87137,2016-12-31,2017-03-31,2017-07-31,0.058,DVN
87137,2016-12-31,2017-06-30,2017-08-31,0.123,DVN
87137,2016-12-31,2017-06-30,2017-09-30,0.123,DVN
87137,2016-12-31,2017-06-30,2017-10-31,0.123,DVN
87137,2016-12-31,2017-09-30,2017-11-30,0.121,DVN
87137,2016-12-31,2017-09-30,2017-12-31,0.121,DVN
87137,2016-12-31,2017-09-30,2018-01-31,0.121,DVN
87137,2017-12-31,2017-12-31,2018-02-28,0.145,DVN
87137,2017-12-31,2017-12-31,2018-03-31,0.145,DVN
87137,2017-12-31,2017-12-31,2018-04-30,0.145,DVN
87137,2017-12-31,2018-03-31,2018-05-31,0.105,DVN
87137,2017-12-31,2018-03-31,2018-06-30,0.105,DVN
87137,2017-12-31,2018-03-31,2018-07-31,0.105,DVN
87137,2017-12-31,2018-06-30,2018-08-31,0.082,DVN
87137,2017-12-31,2018-06-30,2018-09-30,0.082,DVN
87137,2017-12-31,2018-06-30,2018-10-31,0.082,DVN
87137,2017-12-31,2018-09-30,2018-11-30,0.075,DVN
87137,2017-12-31,2018-09-30,2018-12-31,0.075,DVN
87137,2017-12-31,2018-09-30,2019-01-31,0.075,DVN
87137,2018-12-31,2018-12-31,2019-02-28,0.206,DVN
87137,2018-12-31,2018-12-31,2019-03-31,0.206,DVN
87137,2018-12-31,2018-12-31,2019-04-30,0.206,DVN
87137,2018-12-31,2019-03-31,2019-05-31,0.126,DVN
87137,2018-12-31,2019-03-31,2019-06-30,0.126,DVN
87137,2018-12-31,2019-03-31,2019-07-31,0.126,DVN
87137,2018-12-31,2019-06-30,2019-08-31,0.176,DVN
87137,2018-12-31,2019-06-30,2019-09-30,0.176,DVN
87137,2018-12-31,2019-06-30,2019-10-31,0.176,DVN
87137,2018-12-31,2019-09-30,2019-11-30,0.218,DVN
87137,2018-12-31,2019-09-30,2019-12-31,0.218,DVN
87137,2018-12-31,2019-09-30,2020-01-31,0.218,DVN
87137,2019-12-31,2019-12-31,2020-02-29,0.161,DVN
87137,2019-12-31,2019-12-31,2020-03-31,0.161,DVN
87137,2019-12-31,2019-12-31,2020-04-30,0.161,DVN
87137,2019-12-31,2020-03-31,2020-05-31,0.050,DVN
87137,2019-12-31,2020-03-31,2020-06-30,0.050,DVN
87137,2019-12-31,2020-03-31,2020-07-31,0.050,DVN
87137,2019-12-31,2020-06-30,2020-08-31,-0.025,DVN
87137,2019-12-31,2020-06-30,2020-09-30,-0.025,DVN
87137,2019-12-31,2020-06-30,2020-10-31,-0.025,DVN
87137,2019-12-31,2020-09-30,2020-11-30,-0.067,DVN
87137,2019-12-31,2020-09-30,2020-12-31,-0.067,DVN
87137,2019-12-31,2020-09-30,2021-01-31,-0.067,DVN
87137,2020-12-31,2020-12-31,2021-02-28,-0.098,DVN
87137,2020-12-31,2020-12-31,2021-03-31,-0.098,DVN
87137,2020-12-31,2020-12-31,2021-04-30,-0.098,DVN
87137,2020-12-31,2021-03-31,2021-05-31,0.098,DVN
87137,2020-12-31,2021-03-31,2021-06-30,0.098,DVN
87137,2020-12-31,2021-03-31,2021-07-31,0.098,DVN
87137,2020-12-31,2021-06-30,2021-08-31,0.158,DVN
87137,2020-12-31,2021-06-30,2021-09-30,0.158,DVN
87137,2020-12-31,2021-06-30,2021-10-31,0.158,DVN
87137,2020-12-31,2021-09-30,2021-11-30,0.214,DVN
87137,2020-12-31,2021-09-30,2021-12-31,0.214,DVN
87137,2020-12-31,2021-09-30,2022-01-31,0.214,DVN
87137,2021-12-31,2021-12-31,2022-02-28,0.278,DVN
87137,2021-12-31,2021-12-31,2022-03-31,0.278,DVN
87137,2021-12-31,2021-12-31,2022-04-30,0.278,DVN
87137,2021-12-31,2022-03-31,2022-05-31,0.332,DVN
87137,2021-12-31,2022-03-31,2022-06-30,0.332,DVN
87137,2021-12-31,2022-03-31,2022-07-31,0.332,DVN
87137,2021-12-31,2022-06-30,2022-08-31,0.423,DVN
87137,2021-12-31,2022-06-30,2022-09-30,0.423,DVN
87137,2021-12-31,2022-06-30,2022-10-31,0.423,DVN
87137,2021-12-31,2022-09-30,2022-11-30,0.475,DVN
87137,2021-12-31,2022-09-30,2022-12-31,0.475,DVN
87267,2008-12-31,2009-09-30,2010-01-31,0.077,BLK
87267,2009-12-31,2009-12-31,2010-02-28,0.010,BLK
