gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,lltq,costat
010035,2018-06-30,2018,2,INDL,C,D,STD,STT,USD,2018Q2,2018Q2,,A
010035,2018-09-30,2018,3,INDL,C,D,STD,STT,USD,2018Q3,2018Q3,,A
010035,2018-12-31,2018,4,INDL,C,D,STD,STT,USD,2018Q4,2018Q4,,A
010035,2019-03-31,2019,1,INDL,C,D,STD,STT,USD,2019Q1,2019Q1,,A
010035,2019-06-30,2019,2,INDL,C,D,STD,STT,USD,2019Q2,2019Q2,,A
010035,2019-09-30,2019,3,INDL,C,D,STD,STT,USD,2019Q3,2019Q3,,A
010035,2019-12-31,2019,4,INDL,C,D,STD,STT,USD,2019Q4,2019Q4,,A
010035,2020-03-31,2020,1,INDL,C,D,STD,STT,USD,2020Q1,2020Q1,,A
010035,2020-06-30,2020,2,INDL,C,D,STD,STT,USD,2020Q2,2020Q2,,A
010035,2020-09-30,2020,3,INDL,C,D,STD,STT,USD,2020Q3,2020Q3,,A
010035,2020-12-31,2020,4,INDL,C,D,STD,STT,USD,2020Q4,2020Q4,,A
010035,2021-03-31,2021,1,INDL,C,D,STD,STT,USD,2021Q1,2021Q1,,A
010035,2021-06-30,2021,2,INDL,C,D,STD,STT,USD,2021Q2,2021Q2,,A
010035,2021-09-30,2021,3,INDL,C,D,STD,STT,USD,2021Q3,2021Q3,,A
010035,2021-12-31,2021,4,INDL,C,D,STD,STT,USD,2021Q4,2021Q4,,A
010035,2022-03-31,2022,1,INDL,C,D,STD,STT,USD,2022Q1,2022Q1,,A
010035,2022-06-30,2022,2,INDL,C,D,STD,STT,USD,2022Q2,2022Q2,,A
010035,2022-09-30,2022,3,INDL,C,D,STD,STT,USD,2022Q3,2022Q3,,A
010035,2022-12-31,2022,4,INDL,C,D,STD,STT,USD,2022Q4,2022Q4,,A
010035,2023-03-31,2023,1,INDL,C,D,STD,STT,USD,2023Q1,2023Q1,,A
010035,2023-06-30,2023,2,INDL,C,D,STD,STT,USD,2023Q2,2023Q2,,A
010096,2010-03-31,2010,1,INDL,C,D,STD,PSA,USD,2010Q1,2010Q1,,A
010096,2010-06-30,2010,2,INDL,C,D,STD,PSA,USD,2010Q2,2010Q2,,A
010096,2010-09-30,2010,3,INDL,C,D,STD,PSA,USD,2010Q3,2010Q3,,A
010096,2010-12-31,2010,4,INDL,C,D,STD,PSA,USD,2010Q4,2010Q4,,A
010096,2011-03-31,2011,1,INDL,C,D,STD,PSA,USD,2011Q1,2011Q1,,A
010096,2011-06-30,2011,2,INDL,C,D,STD,PSA,USD,2011Q2,2011Q2,,A
010096,2011-09-30,2011,3,INDL,C,D,STD,PSA,USD,2011Q3,2011Q3,,A
010096,2011-12-31,2011,4,INDL,C,D,STD,PSA,USD,2011Q4,2011Q4,,A
010096,2012-03-31,2012,1,INDL,C,D,STD,PSA,USD,2012Q1,2012Q1,,A
010096,2012-06-30,2012,2,INDL,C,D,STD,PSA,USD,2012Q2,2012Q2,,A
010096,2012-09-30,2012,3,INDL,C,D,STD,PSA,USD,2012Q3,2012Q3,,A
010096,2012-12-31,2012,4,INDL,C,D,STD,PSA,USD,2012Q4,2012Q4,,A
010096,2013-03-31,2013,1,INDL,C,D,STD,PSA,USD,2013Q1,2013Q1,,A
010096,2013-06-30,2013,2,INDL,C,D,STD,PSA,USD,2013Q2,2013Q2,,A
010096,2013-09-30,2013,3,INDL,C,D,STD,PSA,USD,2013Q3,2013Q3,,A
010096,2013-12-31,2013,4,INDL,C,D,STD,PSA,USD,2013Q4,2013Q4,,A
010096,2014-03-31,2014,1,INDL,C,D,STD,PSA,USD,2014Q1,2014Q1,,A
010096,2014-06-30,2014,2,INDL,C,D,STD,PSA,USD,2014Q2,2014Q2,,A
010096,2014-09-30,2014,3,INDL,C,D,STD,PSA,USD,2014Q3,2014Q3,,A
010096,2014-12-31,2014,4,INDL,C,D,STD,PSA,USD,2014Q4,2014Q4,,A
010096,2015-03-31,2015,1,INDL,C,D,STD,PSA,USD,2015Q1,2015Q1,,A
010096,2015-06-30,2015,2,INDL,C,D,STD,PSA,USD,2015Q2,2015Q2,,A
010096,2015-09-30,2015,3,INDL,C,D,STD,PSA,USD,2015Q3,2015Q3,,A
010096,2015-12-31,2015,4,INDL,C,D,STD,PSA,USD,2015Q4,2015Q4,,A
010096,2016-03-31,2016,1,INDL,C,D,STD,PSA,USD,2016Q1,2016Q1,,A
010096,2016-06-30,2016,2,INDL,C,D,STD,PSA,USD,2016Q2,2016Q2,,A
010096,2016-09-30,2016,3,INDL,C,D,STD,PSA,USD,2016Q3,2016Q3,,A
010096,2016-12-31,2016,4,INDL,C,D,STD,PSA,USD,2016Q4,2016Q4,,A
010096,2017-03-31,2017,1,INDL,C,D,STD,PSA,USD,2017Q1,2017Q1,,A
010096,2017-06-30,2017,2,INDL,C,D,STD,PSA,USD,2017Q2,2017Q2,,A
010096,2017-09-30,2017,3,INDL,C,D,STD,PSA,USD,2017Q3,2017Q3,,A
010096,2017-12-31,2017,4,INDL,C,D,STD,PSA,USD,2017Q4,2017Q4,,A
010096,2018-03-31,2018,1,INDL,C,D,STD,PSA,USD,2018Q1,2018Q1,,A
010096,2018-06-30,2018,2,INDL,C,D,STD,PSA,USD,2018Q2,2018Q2,,A
010096,2018-09-30,2018,3,INDL,C,D,STD,PSA,USD,2018Q3,2018Q3,,A
010096,2018-12-31,2018,4,INDL,C,D,STD,PSA,USD,2018Q4,2018Q4,,A
010096,2019-03-31,2019,1,INDL,C,D,STD,PSA,USD,2019Q1,2019Q1,,A
010096,2019-06-30,2019,2,INDL,C,D,STD,PSA,USD,2019Q2,2019Q2,,A
010096,2019-09-30,2019,3,INDL,C,D,STD,PSA,USD,2019Q3,2019Q3,,A
010096,2019-12-31,2019,4,INDL,C,D,STD,PSA,USD,2019Q4,2019Q4,,A
010096,2020-03-31,2020,1,INDL,C,D,STD,PSA,USD,2020Q1,2020Q1,,A
010096,2020-06-30,2020,2,INDL,C,D,STD,PSA,USD,2020Q2,2020Q2,,A
010096,2020-09-30,2020,3,INDL,C,D,STD,PSA,USD,2020Q3,2020Q3,,A
010096,2020-12-31,2020,4,INDL,C,D,STD,PSA,USD,2020Q4,2020Q4,,A
010096,2021-03-31,2021,1,INDL,C,D,STD,PSA,USD,2021Q1,2021Q1,,A
010096,2021-06-30,2021,2,INDL,C,D,STD,PSA,USD,2021Q2,2021Q2,,A
010096,2021-09-30,2021,3,INDL,C,D,STD,PSA,USD,2021Q3,2021Q3,,A
010096,2021-12-31,2021,4,INDL,C,D,STD,PSA,USD,2021Q4,2021Q4,,A
010096,2022-03-31,2022,1,INDL,C,D,STD,PSA,USD,2022Q1,2022Q1,,A
010096,2022-06-30,2022,2,INDL,C,D,STD,PSA,USD,2022Q2,2022Q2,,A
010096,2022-09-30,2022,3,INDL,C,D,STD,PSA,USD,2022Q3,2022Q3,,A
010096,2022-12-31,2022,4,INDL,C,D,STD,PSA,USD,2022Q4,2022Q4,,A
010096,2023-03-31,2023,1,INDL,C,D,STD,PSA,USD,2023Q1,2023Q1,,A
010096,2023-06-30,2023,2,INDL,C,D,STD,PSA,USD,2023Q2,2023Q2,,A
010115,2010-03-31,2010,1,INDL,C,D,STD,SYK,USD,2010Q1,2010Q1,2022.8000,A
010115,2010-06-30,2010,2,INDL,C,D,STD,SYK,USD,2010Q2,2010Q2,2019.5000,A
010115,2010-09-30,2010,3,INDL,C,D,STD,SYK,USD,2010Q3,2010Q3,2059.9000,A
010115,2010-12-31,2010,4,INDL,C,D,STD,SYK,USD,2010Q4,2010Q4,2116.5000,A
010115,2011-03-31,2011,1,INDL,C,D,STD,SYK,USD,2011Q1,2011Q1,2191.8000,A
010115,2011-06-30,2011,2,INDL,C,D,STD,SYK,USD,2011Q2,2011Q2,2214.9000,A
010115,2011-09-30,2011,3,INDL,C,D,STD,SYK,USD,2011Q3,2011Q3,2964.0000,A
010115,2011-12-31,2011,4,INDL,C,D,STD,SYK,USD,2011Q4,2011Q4,2894.0000,A
010115,2012-03-31,2012,1,INDL,C,D,STD,SYK,USD,2012Q1,2012Q1,2888.0000,A
010115,2012-06-30,2012,2,INDL,C,D,STD,SYK,USD,2012Q2,2012Q2,2821.0000,A
010115,2012-09-30,2012,3,INDL,C,D,STD,SYK,USD,2012Q3,2012Q3,2840.0000,A
010115,2012-12-31,2012,4,INDL,C,D,STD,SYK,USD,2012Q4,2012Q4,2733.0000,A
010115,2013-03-31,2013,1,INDL,C,D,STD,SYK,USD,2013Q1,2013Q1,3825.0000,A
010115,2013-06-30,2013,2,INDL,C,D,STD,SYK,USD,2013Q2,2013Q2,3808.0000,A
010115,2013-09-30,2013,3,INDL,C,D,STD,SYK,USD,2013Q3,2013Q3,3822.0000,A
010115,2013-12-31,2013,4,INDL,C,D,STD,SYK,USD,2013Q4,2013Q4,4039.0000,A
010115,2014-03-31,2014,1,INDL,C,D,STD,SYK,USD,2014Q1,2014Q1,3538.0000,A
010115,2014-06-30,2014,2,INDL,C,D,STD,SYK,USD,2014Q2,2014Q2,4514.0000,A
010115,2014-09-30,2014,3,INDL,C,D,STD,SYK,USD,2014Q3,2014Q3,4680.0000,A
010115,2014-12-31,2014,4,INDL,C,D,STD,SYK,USD,2014Q4,2014Q4,4654.0000,A
010115,2015-03-31,2015,1,INDL,C,D,STD,SYK,USD,2015Q1,2015Q1,4564.0000,A
010115,2015-06-30,2015,2,INDL,C,D,STD,SYK,USD,2015Q2,2015Q2,4591.0000,A
010115,2015-09-30,2015,3,INDL,C,D,STD,SYK,USD,2015Q3,2015Q3,3880.0000,A
010115,2015-12-31,2015,4,INDL,C,D,STD,SYK,USD,2015Q4,2015Q4,4233.0000,A
010115,2016-03-31,2016,1,INDL,C,D,STD,SYK,USD,2016Q1,2016Q1,7674.0000,A
010115,2016-06-30,2016,2,INDL,C,D,STD,SYK,USD,2016Q2,2016Q2,7817.0000,A
010115,2016-09-30,2016,3,INDL,C,D,STD,SYK,USD,2016Q3,2016Q3,7829.0000,A
010115,2016-12-31,2016,4,INDL,C,D,STD,SYK,USD,2016Q4,2016Q4,7737.0000,A
010115,2017-03-31,2017,1,INDL,C,D,STD,SYK,USD,2017Q1,2017Q1,8259.0000,A
010115,2017-06-30,2017,2,INDL,C,D,STD,SYK,USD,2017Q2,2017Q2,7705.0000,A
010115,2017-09-30,2017,3,INDL,C,D,STD,SYK,USD,2017Q3,2017Q3,7802.0000,A
010115,2017-12-31,2017,4,INDL,C,D,STD,SYK,USD,2017Q4,2017Q4,8732.0000,A
010115,2018-03-31,2018,1,INDL,C,D,STD,SYK,USD,2018Q1,2018Q1,8110.0000,A
010115,2018-06-30,2018,2,INDL,C,D,STD,SYK,USD,2018Q2,2018Q2,8064.0000,A
010115,2018-09-30,2018,3,INDL,C,D,STD,SYK,USD,2018Q3,2018Q3,8071.0000,A
010115,2018-12-31,2018,4,INDL,C,D,STD,SYK,USD,2018Q4,2018Q4,10692.0000,A
010115,2019-03-31,2019,1,INDL,C,D,STD,SYK,USD,2019Q1,2019Q1,10531.0000,A
010115,2019-06-30,2019,2,INDL,C,D,STD,SYK,USD,2019Q2,2019Q2,10465.0000,A
010115,2019-09-30,2019,3,INDL,C,D,STD,SYK,USD,2019Q3,2019Q3,10423.0000,A
010115,2019-12-31,2019,4,INDL,C,D,STD,SYK,USD,2019Q4,2019Q4,12960.0000,A
010115,2020-03-31,2020,1,INDL,C,D,STD,SYK,USD,2020Q1,2020Q1,12163.0000,A
010115,2020-06-30,2020,2,INDL,C,D,STD,SYK,USD,2020Q2,2020Q2,14324.0000,A
010115,2020-09-30,2020,3,INDL,C,D,STD,SYK,USD,2020Q3,2020Q3,14611.0000,A
010115,2020-12-31,2020,4,INDL,C,D,STD,SYK,USD,2020Q4,2020Q4,16205.0000,A
010115,2021-03-31,2021,1,INDL,C,D,STD,SYK,USD,2021Q1,2021Q1,16000.0000,A
010115,2021-06-30,2021,2,INDL,C,D,STD,SYK,USD,2021Q2,2021Q2,15626.0000,A
010115,2021-09-30,2021,3,INDL,C,D,STD,SYK,USD,2021Q3,2021Q3,15518.0000,A
010115,2021-12-31,2021,4,INDL,C,D,STD,SYK,USD,2021Q4,2021Q4,15205.0000,A
010115,2022-03-31,2022,1,INDL,C,D,STD,SYK,USD,2022Q1,2022Q1,16683.0000,A
010115,2022-06-30,2022,2,INDL,C,D,STD,SYK,USD,2022Q2,2022Q2,15954.0000,A
010115,2022-09-30,2022,3,INDL,C,D,STD,SYK,USD,2022Q3,2022Q3,14949.0000,A
010115,2022-12-31,2022,4,INDL,C,D,STD,SYK,USD,2022Q4,2022Q4,13965.0000,A
010115,2023-03-31,2023,1,INDL,C,D,STD,SYK,USD,2023Q1,2023Q1,14069.0000,A
010115,2023-06-30,2023,2,INDL,C,D,STD,SYK,USD,2023Q2,2023Q2,13464.0000,A
010247,2010-03-31,2010,3,INDL,C,D,STD,SYY,USD,2010Q1,2010Q3,3522.9570,A
010247,2010-06-30,2010,4,INDL,C,D,STD,SYY,USD,2010Q2,2010Q4,3476.9770,A
010247,2010-09-30,2011,1,INDL,C,D,STD,SYY,USD,2010Q3,2011Q1,3528.3940,A
010247,2010-12-31,2011,2,INDL,C,D,STD,SYY,USD,2010Q4,2011Q2,3612.2580,A
010247,2011-03-31,2011,3,INDL,C,D,STD,SYY,USD,2011Q1,2011Q3,3606.2790,A
010247,2011-06-30,2011,4,INDL,C,D,STD,SYY,USD,2011Q2,2011Q4,3105.2380,A
010247,2011-09-30,2012,1,INDL,C,D,STD,SYY,USD,2011Q3,2012Q1,3213.9180,A
010247,2011-12-31,2012,2,INDL,C,D,STD,SYY,USD,2011Q4,2012Q2,3502.6420,A
010247,2012-03-31,2012,3,INDL,C,D,STD,SYY,USD,2012Q1,2012Q3,3310.3460,A
010247,2012-06-30,2012,4,INDL,C,D,STD,SYY,USD,2012Q2,2012Q4,3986.3530,A
010247,2012-09-30,2013,1,INDL,C,D,STD,SYY,USD,2012Q3,2013Q1,3990.7780,A
010247,2012-12-31,2013,2,INDL,C,D,STD,SYY,USD,2012Q4,2013Q2,4039.0770,A
010247,2013-03-31,2013,3,INDL,C,D,STD,SYY,USD,2013Q1,2013Q3,3847.9450,A
010247,2013-06-30,2013,4,INDL,C,D,STD,SYY,USD,2013Q2,2013Q4,3722.8550,A
010247,2013-09-30,2014,1,INDL,C,D,STD,SYY,USD,2013Q3,2014Q1,3942.5590,A
010247,2013-12-31,2014,2,INDL,C,D,STD,SYY,USD,2013Q4,2014Q2,3959.9850,A
010247,2014-03-31,2014,3,INDL,C,D,STD,SYY,USD,2014Q1,2014Q3,3962.8730,A
010247,2014-06-30,2014,4,INDL,C,D,STD,SYY,USD,2014Q2,2014Q4,3533.6250,A
010247,2014-09-30,2015,1,INDL,C,D,STD,SYY,USD,2014Q3,2015Q1,3725.9100,A
010247,2014-12-31,2015,2,INDL,C,D,STD,SYY,USD,2014Q4,2015Q2,8306.1590,A
010247,2015-03-31,2015,3,INDL,C,D,STD,SYY,USD,2015Q1,2015Q3,8290.9310,A
010247,2015-06-30,2015,4,INDL,C,D,STD,SYY,USD,2015Q2,2015Q4,3288.1380,A
010247,2015-09-30,2016,1,INDL,C,D,STD,SYY,USD,2015Q3,2016Q1,4050.8070,A
010247,2015-12-31,2016,2,INDL,C,D,STD,SYY,USD,2015Q4,2016Q2,5230.3340,A
010247,2016-03-31,2016,3,INDL,C,D,STD,SYY,USD,2016Q1,2016Q3,5192.6620,A
010247,2016-06-30,2016,4,INDL,C,D,STD,SYY,USD,2016Q2,2016Q4,8732.3540,A
010247,2016-09-30,2017,1,INDL,C,D,STD,SYY,USD,2016Q3,2017Q1,9560.6110,A
010247,2016-12-31,2017,2,INDL,C,D,STD,SYY,USD,2016Q4,2017Q2,10022.8360,A
010247,2017-03-31,2017,3,INDL,C,D,STD,SYY,USD,2017Q1,2017Q3,9780.3180,A
010247,2017-06-30,2017,4,INDL,C,D,STD,SYY,USD,2017Q2,2017Q4,9196.4140,A
010247,2017-09-30,2018,1,INDL,C,D,STD,SYY,USD,2017Q3,2018Q1,9959.9460,A
010247,2017-12-31,2018,2,INDL,C,D,STD,SYY,USD,2017Q4,2018Q2,9934.2740,A
010247,2018-03-31,2018,3,INDL,C,D,STD,SYY,USD,2018Q1,2018Q3,10195.8210,A
010247,2018-06-30,2018,4,INDL,C,D,STD,SYY,USD,2018Q2,2018Q4,8937.0520,A
010247,2018-09-30,2019,1,INDL,C,D,STD,SYY,USD,2018Q3,2019Q1,9225.6690,A
010247,2018-12-31,2019,2,INDL,C,D,STD,SYY,USD,2018Q4,2019Q2,9241.0130,A
010247,2019-03-31,2019,3,INDL,C,D,STD,SYY,USD,2019Q1,2019Q3,9303.6840,A
010247,2019-06-30,2019,4,INDL,C,D,STD,SYY,USD,2019Q2,2019Q4,9325.3100,A
010247,2019-09-30,2020,1,INDL,C,D,STD,SYY,USD,2019Q3,2020Q1,10367.3280,A
010247,2019-12-31,2020,2,INDL,C,D,STD,SYY,USD,2019Q4,2020Q2,9878.4700,A
010247,2020-03-31,2020,3,INDL,C,D,STD,SYY,USD,2020Q1,2020Q3,11746.8800,A
010247,2020-06-30,2020,4,INDL,C,D,STD,SYY,USD,2020Q2,2020Q4,14717.5350,A
010247,2020-09-30,2021,1,INDL,C,D,STD,SYY,USD,2020Q3,2021Q1,14239.5030,A
010247,2020-12-31,2021,2,INDL,C,D,STD,SYY,USD,2020Q4,2021Q2,14310.5510,A
010247,2021-03-31,2021,3,INDL,C,D,STD,SYY,USD,2021Q1,2021Q3,13605.2840,A
010247,2021-06-30,2021,4,INDL,C,D,STD,SYY,USD,2021Q2,2021Q4,12506.2110,A
010247,2021-09-30,2022,1,INDL,C,D,STD,SYY,USD,2021Q3,2022Q1,12657.4360,A
010247,2021-12-31,2022,2,INDL,C,D,STD,SYY,USD,2021Q4,2022Q2,12579.4400,A
010247,2022-03-31,2022,3,INDL,C,D,STD,SYY,USD,2022Q1,2022Q3,12597.0650,A
010247,2022-06-30,2022,4,INDL,C,D,STD,SYY,USD,2022Q2,2022Q4,11921.4260,A
010247,2022-09-30,2023,1,INDL,C,D,STD,SYY,USD,2022Q3,2023Q1,12105.1300,A
010247,2022-12-31,2023,2,INDL,C,D,STD,SYY,USD,2022Q4,2023Q2,12228.8150,A
010247,2023-03-31,2023,3,INDL,C,D,STD,SYY,USD,2023Q1,2023Q3,12112.9920,A
010247,2023-06-30,2023,4,INDL,C,D,STD,SYY,USD,2023Q2,2023Q4,12238.8780,A
010407,2010-03-31,2010,1,INDL,C,D,STD,TFX,USD,2010Q1,2010Q1,1863.2720,A
010407,2010-06-30,2010,2,INDL,C,D,STD,TFX,USD,2010Q2,2010Q2,1840.6930,A
010407,2010-09-30,2010,3,INDL,C,D,STD,TFX,USD,2010Q3,2010Q3,1615.4510,A
010407,2010-12-31,2010,4,INDL,C,D,STD,TFX,USD,2010Q4,2010Q4,1435.1140,A
010407,2011-03-31,2011,1,INDL,C,D,STD,TFX,USD,2011Q1,2011Q1,1447.9090,A
010407,2011-06-30,2011,2,INDL,C,D,STD,TFX,USD,2011Q2,2011Q2,1563.6160,A
010407,2011-09-30,2011,3,INDL,C,D,STD,TFX,USD,2011Q3,2011Q3,1547.7420,A
010407,2011-12-31,2011,4,INDL,C,D,STD,TFX,USD,2011Q4,2011Q4,1670.3130,A
010407,2012-03-31,2012,1,INDL,C,D,STD,TFX,USD,2012Q1,2012Q1,1652.6940,A
010407,2012-06-30,2012,2,INDL,C,D,STD,TFX,USD,2012Q2,2012Q2,1672.1340,A
010407,2012-09-30,2012,3,INDL,C,D,STD,TFX,USD,2012Q3,2012Q3,1666.7130,A
010407,2012-12-31,2012,4,INDL,C,D,STD,TFX,USD,2012Q4,2012Q4,1683.5550,A
010407,2013-03-31,2013,1,INDL,C,D,STD,TFX,USD,2013Q1,2013Q1,1657.1820,A
010407,2013-06-30,2013,2,INDL,C,D,STD,TFX,USD,2013Q2,2013Q2,1659.3750,A
010407,2013-09-30,2013,3,INDL,C,D,STD,TFX,USD,2013Q3,2013Q3,1658.2760,A
010407,2013-12-31,2013,4,INDL,C,D,STD,TFX,USD,2013Q4,2013Q4,1657.8710,A
010407,2014-03-31,2014,1,INDL,C,D,STD,TFX,USD,2014Q1,2014Q1,1665.1000,A
010407,2014-06-30,2014,2,INDL,C,D,STD,TFX,USD,2014Q2,2014Q2,1426.9640,A
010407,2014-09-30,2014,3,INDL,C,D,STD,TFX,USD,2014Q3,2014Q3,1397.5600,A
010407,2014-12-31,2014,4,INDL,C,D,STD,TFX,USD,2014Q4,2014Q4,1428.6570,A
010407,2015-03-31,2015,1,INDL,C,D,STD,TFX,USD,2015Q1,2015Q1,1398.5680,A
010407,2015-06-30,2015,2,INDL,C,D,STD,TFX,USD,2015Q2,2015Q2,1402.2690,A
010407,2015-09-30,2015,3,INDL,C,D,STD,TFX,USD,2015Q3,2015Q3,1309.1690,A
010407,2015-12-31,2015,4,INDL,C,D,STD,TFX,USD,2015Q4,2015Q4,1200.7110,A
010407,2016-03-31,2016,1,INDL,C,D,STD,TFX,USD,2016Q1,2016Q1,1207.5930,A
010407,2016-06-30,2016,2,INDL,C,D,STD,TFX,USD,2016Q2,2016Q2,1454.8350,A
010407,2016-09-30,2016,3,INDL,C,D,STD,TFX,USD,2016Q3,2016Q3,1379.3450,A
010407,2016-12-31,2016,4,INDL,C,D,STD,TFX,USD,2016Q4,2016Q4,1326.0500,A
010407,2017-03-31,2017,1,INDL,C,D,STD,TFX,USD,2017Q1,2017Q1,2621.1740,A
010407,2017-06-30,2017,2,INDL,C,D,STD,TFX,USD,2017Q2,2017Q2,2555.4440,A
010407,2017-09-30,2017,3,INDL,C,D,STD,TFX,USD,2017Q3,2017Q3,2833.6110,A
010407,2017-12-31,2017,4,INDL,C,D,STD,TFX,USD,2017Q4,2017Q4,3267.0850,A
010407,2018-03-31,2018,1,INDL,C,D,STD,TFX,USD,2018Q1,2018Q1,3188.3260,A
010407,2018-06-30,2018,2,INDL,C,D,STD,TFX,USD,2018Q2,2018Q2,3204.8950,A
010407,2018-09-30,2018,3,INDL,C,D,STD,TFX,USD,2018Q3,2018Q3,3144.3620,A
010407,2018-12-31,2018,4,INDL,C,D,STD,TFX,USD,2018Q4,2018Q4,3155.5570,A
010407,2019-03-31,2019,1,INDL,C,D,STD,TFX,USD,2019Q1,2019Q1,3177.2750,A
010407,2019-06-30,2019,2,INDL,C,D,STD,TFX,USD,2019Q2,2019Q2,3155.6740,A
010407,2019-09-30,2019,3,INDL,C,D,STD,TFX,USD,2019Q3,2019Q3,2873.8430,A
010407,2019-12-31,2019,4,INDL,C,D,STD,TFX,USD,2019Q4,2019Q4,2767.4450,A
010407,2020-03-31,2020,1,INDL,C,D,STD,TFX,USD,2020Q1,2020Q1,3226.2400,A
010407,2020-06-30,2020,2,INDL,C,D,STD,TFX,USD,2020Q2,2020Q2,3211.1130,A
010407,2020-09-30,2020,3,INDL,C,D,STD,TFX,USD,2020Q3,2020Q3,2901.8380,A
010407,2020-12-31,2020,4,INDL,C,D,STD,TFX,USD,2020Q4,2020Q4,3276.0750,A
010407,2021-03-31,2021,1,INDL,C,D,STD,TFX,USD,2021Q1,2021Q1,3144.1790,A
010407,2021-06-30,2021,2,INDL,C,D,STD,TFX,USD,2021Q2,2021Q2,3073.4370,A
010407,2021-09-30,2021,3,INDL,C,D,STD,TFX,USD,2021Q3,2021Q3,2819.8800,A
010407,2021-12-31,2021,4,INDL,C,D,STD,TFX,USD,2021Q4,2021Q4,2436.8550,A
010407,2022-03-31,2022,1,INDL,C,D,STD,TFX,USD,2022Q1,2022Q1,2421.5760,A
010407,2022-06-30,2022,2,INDL,C,D,STD,TFX,USD,2022Q2,2022Q2,2268.6700,A
010407,2022-09-30,2022,3,INDL,C,D,STD,TFX,USD,2022Q3,2022Q3,2251.9830,A
010407,2022-12-31,2022,4,INDL,C,D,STD,TFX,USD,2022Q4,2022Q4,2324.6030,A
010407,2023-03-31,2023,1,INDL,C,D,STD,TFX,USD,2023Q1,2023Q1,2231.9570,A
010407,2023-06-30,2023,2,INDL,C,D,STD,TFX,USD,2023Q2,2023Q2,2125.1840,A
010453,2010-03-31,2010,1,INDL,C,D,STD,TER,USD,2010Q1,2010Q1,279.8690,A
010453,2010-06-30,2010,2,INDL,C,D,STD,TER,USD,2010Q2,2010Q2,246.2260,A
010453,2010-09-30,2010,3,INDL,C,D,STD,TER,USD,2010Q3,2010Q3,322.9930,A
010453,2010-12-31,2010,4,INDL,C,D,STD,TER,USD,2010Q4,2010Q4,324.4630,A
010453,2011-03-31,2011,1,INDL,C,D,STD,TER,USD,2011Q1,2011Q1,313.7970,A
010453,2011-06-30,2011,2,INDL,C,D,STD,TER,USD,2011Q2,2011Q2,311.3710,A
010453,2011-09-30,2011,3,INDL,C,D,STD,TER,USD,2011Q3,2011Q3,299.7690,A
010453,2011-12-31,2011,4,INDL,C,D,STD,TER,USD,2011Q4,2011Q4,309.8950,A
010453,2012-03-31,2012,1,INDL,C,D,STD,TER,USD,2012Q1,2012Q1,313.6330,A
010453,2012-06-30,2012,2,INDL,C,D,STD,TER,USD,2012Q2,2012Q2,323.3690,A
010453,2012-09-30,2012,3,INDL,C,D,STD,TER,USD,2012Q3,2012Q3,328.7950,A
010453,2012-12-31,2012,4,INDL,C,D,STD,TER,USD,2012Q4,2012Q4,353.1620,A
010453,2013-03-31,2013,1,INDL,C,D,STD,TER,USD,2013Q1,2013Q1,180.8280,A
010453,2013-06-30,2013,2,INDL,C,D,STD,TER,USD,2013Q2,2013Q2,174.6070,A
010453,2013-09-30,2013,3,INDL,C,D,STD,TER,USD,2013Q3,2013Q3,172.4240,A
010453,2013-12-31,2013,4,INDL,C,D,STD,TER,USD,2013Q4,2013Q4,169.0980,A
010453,2014-03-31,2014,1,INDL,C,D,STD,TER,USD,2014Q1,2014Q1,170.5660,A
010453,2014-06-30,2014,2,INDL,C,D,STD,TER,USD,2014Q2,2014Q2,167.9580,A
010453,2014-09-30,2014,3,INDL,C,D,STD,TER,USD,2014Q3,2014Q3,175.2950,A
010453,2014-12-31,2014,4,INDL,C,D,STD,TER,USD,2014Q4,2014Q4,167.1340,A
010453,2015-03-31,2015,1,INDL,C,D,STD,TER,USD,2015Q1,2015Q1,161.8270,A
010453,2015-06-30,2015,2,INDL,C,D,STD,TER,USD,2015Q2,2015Q2,216.5060,A
010453,2015-09-30,2015,3,INDL,C,D,STD,TER,USD,2015Q3,2015Q3,220.5380,A
010453,2015-12-31,2015,4,INDL,C,D,STD,TER,USD,2015Q4,2015Q4,210.0310,A
010453,2016-03-31,2016,1,INDL,C,D,STD,TER,USD,2016Q1,2016Q1,208.5510,A
010453,2016-06-30,2016,2,INDL,C,D,STD,TER,USD,2016Q2,2016Q2,206.9300,A
010453,2016-09-30,2016,3,INDL,C,D,STD,TER,USD,2016Q3,2016Q3,214.4590,A
010453,2016-12-31,2016,4,INDL,C,D,STD,TER,USD,2016Q4,2016Q4,561.1380,A
010453,2017-03-31,2017,1,INDL,C,D,STD,TER,USD,2017Q1,2017Q1,529.3700,A
010453,2017-06-30,2017,2,INDL,C,D,STD,TER,USD,2017Q2,2017Q2,542.3700,A
010453,2017-09-30,2017,3,INDL,C,D,STD,TER,USD,2017Q3,2017Q3,548.0550,A
010453,2017-12-31,2017,4,INDL,C,D,STD,TER,USD,2017Q4,2017Q4,701.5630,A
010453,2018-03-31,2018,1,INDL,C,D,STD,TER,USD,2018Q1,2018Q1,698.8850,A
010453,2018-06-30,2018,2,INDL,C,D,STD,TER,USD,2018Q2,2018Q2,739.4700,A
