gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,actq,atq,ceqq,cibegniq,dlttq,lctq,lltq,revtq,oancfy,costat
061494,2020-06-30,2020,2,INDL,C,D,STD,HSIC,806407102,USD,2020Q2,2020Q2,3409.2060,7318.1250,2991.0870,-13.2670,679.1440,2307.2410,1110.1140,1684.3990,-0.2700,A
061494,2020-09-30,2020,3,INDL,C,D,STD,HSIC,806407102,USD,2020Q3,2020Q3,3869.2500,7809.8950,3155.2730,151.7840,715.9680,2603.8070,1119.1210,2840.1460,249.0620,A
061494,2020-12-31,2020,4,INDL,C,D,STD,HSIC,806407102,USD,2020Q4,2020Q4,3791.4150,7772.5320,3348.1720,147.3410,754.5000,2283.1020,1177.3460,3165.7250,598.9100,A
061494,2021-03-31,2021,1,INDL,C,D,STD,HSIC,806407102,USD,2021Q1,2021Q1,3570.6250,7779.9200,3358.1680,174.9280,755.0850,2122.7680,1207.5230,2924.9610,63.3310,A
061494,2021-06-30,2021,2,INDL,C,D,STD,HSIC,806407102,USD,2021Q2,2021Q2,3742.2480,8124.0660,3360.2660,163.9770,949.7190,2093.6410,1419.6630,2967.2230,221.7260,A
061494,2021-09-30,2021,3,INDL,C,D,STD,HSIC,806407102,USD,2021Q3,2021Q3,3912.3610,8420.7520,3457.9890,169.4740,975.6920,2301.4050,1401.1510,3178.3150,432.9410,A
061494,2021-12-31,2021,4,INDL,C,D,STD,HSIC,806407102,USD,2021Q4,2021Q4,3844.0350,8481.0910,3425.1260,152.1470,1079.1180,2306.5140,1498.0730,3330.5220,709.5800,A
061494,2022-03-31,2022,1,INDL,C,D,STD,HSIC,806407102,USD,2022Q1,2022Q1,3830.0000,8447.0000,3592.0000,186.0000,1050.0000,2144.0000,1466.0000,3179.0000,93.0000,A
061494,2022-06-30,2022,2,INDL,C,D,STD,HSIC,806407102,USD,2022Q2,2022Q2,3789.0000,8324.0000,3594.0000,167.0000,1045.0000,2076.0000,1435.0000,3030.0000,250.0000,A
061494,2022-09-30,2022,3,INDL,C,D,STD,HSIC,806407102,USD,2022Q3,2022Q3,3957.0000,8534.0000,3611.0000,162.0000,1205.0000,2146.0000,1580.0000,3067.0000,348.0000,A
061494,2022-12-31,2022,4,INDL,C,D,STD,HSIC,806407102,USD,2022Q4,2022Q4,3988.0000,8607.0000,3446.0000,51.0000,1315.0000,2224.0000,1712.0000,3371.0000,602.0000,A
061494,2023-03-31,2023,1,INDL,C,D,STD,HSIC,806407102,USD,2023Q1,2023Q1,3952.0000,8572.0000,3472.0000,128.0000,1295.0000,2172.0000,1703.0000,3060.0000,27.0000,A
061494,2023-06-30,2023,2,INDL,C,D,STD,HSIC,806407102,USD,2023Q2,2023Q2,3911.0000,9146.0000,3560.0000,148.0000,1417.0000,2276.0000,1864.0000,3100.0000,301.0000,A
061567,2010-03-31,2010,3,INDL,C,D,STD,EL,518439104,USD,2010Q1,2010Q3,3542.4000,5794.0000,2076.2000,57.9000,1395.9000,1647.3000,2046.5000,1862.2000,798.2000,A
061567,2010-06-30,2010,4,INDL,C,D,STD,EL,518439104,USD,2010Q2,2010Q4,3121.0000,5335.6000,1948.4000,25.0000,1205.0000,1572.2000,1798.0000,1842.5000,956.7000,A
061567,2010-09-30,2011,1,INDL,C,D,STD,EL,518439104,USD,2010Q3,2011Q1,3198.4000,5637.5000,2121.0000,189.6000,1204.5000,1686.9000,1812.6000,2091.7000,-39.1000,A
061567,2010-12-31,2011,2,INDL,C,D,STD,EL,518439104,USD,2010Q4,2011Q2,3514.1000,5981.8000,2387.0000,345.9000,1205.1000,1751.4000,1824.7000,2493.5000,508.0000,A
061567,2011-03-31,2011,3,INDL,C,D,STD,EL,518439104,USD,2011Q1,2011Q3,3710.5000,6196.5000,2508.3000,125.1000,1082.8000,1974.5000,1693.2000,2166.4000,727.6000,A
061567,2011-06-30,2011,4,INDL,C,D,STD,EL,518439104,USD,2011Q2,2011Q4,3686.5000,6273.9000,2629.4000,43.2000,1080.1000,1943.3000,1683.6000,2063.0000,1027.0000,A
061567,2011-09-30,2012,1,INDL,C,D,STD,EL,518439104,USD,2011Q3,2012Q1,3562.1000,6135.4000,2475.3000,278.6000,1072.8000,1969.6000,1673.8000,2476.0000,-36.2000,A
061567,2011-12-31,2012,2,INDL,C,D,STD,EL,518439104,USD,2011Q4,2012Q2,3753.3000,6342.2000,2625.9000,398.4000,1068.7000,2022.1000,1676.4000,2737.6000,610.2000,A
061567,2012-03-31,2012,3,INDL,C,D,STD,EL,518439104,USD,2012Q1,2012Q3,3899.9000,6601.5000,2835.9000,131.3000,1065.9000,2058.2000,1687.8000,2248.2000,869.7000,A
061567,2012-06-30,2012,4,INDL,C,D,STD,EL,518439104,USD,2012Q2,2012Q4,3855.1000,6593.0000,2733.2000,52.2000,1069.1000,2125.8000,1719.7000,2253.9000,1126.7000,A
061567,2012-09-30,2013,1,INDL,C,D,STD,EL,518439104,USD,2012Q3,2013Q1,4213.1000,7007.6000,3025.2000,299.6000,1330.7000,1972.4000,1994.7000,2549.5000,-125.2000,A
061567,2012-12-31,2013,2,INDL,C,D,STD,EL,518439104,USD,2012Q4,2013Q2,4341.0000,7170.1000,3110.2000,449.4000,1330.1000,2052.2000,1994.8000,2933.1000,655.1000,A
061567,2013-03-31,2013,3,INDL,C,D,STD,EL,518439104,USD,2013Q1,2013Q3,4286.2000,7095.1000,3193.8000,178.9000,1329.2000,1915.9000,1972.4000,2291.8000,934.2000,A
061567,2013-06-30,2013,4,INDL,C,D,STD,EL,518439104,USD,2013Q2,2013Q4,4297.2000,7145.2000,3286.9000,95.9000,1326.0000,1934.6000,1908.7000,2408.8000,1226.3000,A
061567,2013-09-30,2014,1,INDL,C,D,STD,EL,518439104,USD,2013Q3,2014Q1,4632.4000,7520.5000,3595.8000,301.8000,1324.7000,1987.6000,1920.4000,2675.0000,29.9000,A
061567,2013-12-31,2014,2,INDL,C,D,STD,EL,518439104,USD,2013Q4,2014Q2,4925.6000,7841.2000,3868.6000,435.2000,1322.9000,2039.1000,1919.0000,3018.6000,782.4000,A
061567,2014-03-31,2014,3,INDL,C,D,STD,EL,518439104,USD,2014Q1,2014Q3,4691.8000,7646.0000,3667.3000,213.7000,1327.7000,2039.3000,1924.3000,2549.8000,1169.4000,A
061567,2014-06-30,2014,4,INDL,C,D,STD,EL,518439104,USD,2014Q2,2014Q4,4825.2000,7868.8000,3854.9000,258.4000,1324.7000,2056.7000,1942.7000,2725.3000,1535.2000,A
061567,2014-09-30,2015,1,INDL,C,D,STD,EL,518439104,USD,2014Q3,2015Q1,4727.9000,7664.3000,3780.2000,229.2000,1319.0000,1941.7000,1928.4000,2631.0000,127.7000,A
061567,2014-12-31,2015,2,INDL,C,D,STD,EL,518439104,USD,2014Q4,2015Q2,4426.0000,7856.6000,3818.0000,437.7000,1320.7000,2044.2000,1983.1000,3044.5000,993.7000,A
061567,2015-03-31,2015,3,INDL,C,D,STD,EL,518439104,USD,2015Q1,2015Q3,4429.2000,8095.1000,3855.1000,272.7000,1317.5000,2097.4000,2132.8000,2580.5000,1385.0000,A
061567,2015-06-30,2015,4,INDL,C,D,STD,EL,518439104,USD,2015Q2,2015Q4,4468.5000,8239.2000,3643.2000,153.8000,1607.5000,2135.6000,2449.3000,2524.4000,1943.3000,A
061567,2015-09-30,2016,1,INDL,C,D,STD,EL,518439104,USD,2015Q3,2016Q1,4383.3000,8425.4000,3490.4000,310.8000,1612.5000,2454.3000,2469.1000,2834.7000,8.2000,A
061567,2015-12-31,2016,2,INDL,C,D,STD,EL,518439104,USD,2015Q4,2016Q2,4475.8000,8582.1000,3603.8000,448.4000,1607.3000,2479.4000,2487.2000,3124.8000,962.3000,A
061567,2016-03-31,2016,3,INDL,C,D,STD,EL,518439104,USD,2016Q1,2016Q3,4252.3000,8816.3000,3811.8000,266.6000,1612.5000,2433.7000,2560.2000,2656.5000,1316.2000,A
061567,2016-06-30,2016,4,INDL,C,D,STD,EL,518439104,USD,2016Q2,2016Q4,4225.1000,9223.3000,3571.9000,95.0000,1910.0000,2680.5000,2955.5000,2647.7000,1788.7000,A
061567,2016-09-30,2017,1,INDL,C,D,STD,EL,518439104,USD,2016Q3,2017Q1,4401.0000,9348.0000,3657.0000,296.0000,1908.0000,2712.0000,2961.0000,2867.0000,-150.0000,A
061567,2016-12-31,2017,2,INDL,C,D,STD,EL,518439104,USD,2016Q4,2017Q2,4789.0000,11212.0000,3793.0000,430.0000,1890.0000,4458.0000,2946.0000,3208.0000,824.0000,A
061567,2017-03-31,2017,3,INDL,C,D,STD,EL,518439104,USD,2017Q1,2017Q3,4972.0000,11445.0000,4119.0000,300.0000,3377.0000,2860.0000,4450.0000,2857.0000,1252.0000,A
061567,2017-06-30,2017,4,INDL,C,D,STD,EL,518439104,USD,2017Q2,2017Q4,4964.0000,11568.0000,4384.0000,230.0000,3383.0000,2823.0000,4343.0000,2894.0000,1800.0000,A
061567,2017-09-30,2018,1,INDL,C,D,STD,EL,518439104,USD,2017Q3,2018Q1,5507.0000,12202.0000,4731.0000,430.0000,3383.0000,3142.0000,4307.0000,3274.0000,93.0000,A
061567,2017-12-31,2018,2,INDL,C,D,STD,EL,518439104,USD,2017Q4,2018Q2,5975.0000,12604.0000,4565.0000,125.0000,3374.0000,3403.0000,4612.0000,3744.0000,1450.0000,A
061567,2018-03-31,2018,3,INDL,C,D,STD,EL,518439104,USD,2018Q1,2018Q3,6169.0000,12772.0000,4711.0000,374.0000,3363.0000,3388.0000,4647.0000,3370.0000,1931.0000,A
061567,2018-06-30,2018,4,INDL,C,D,STD,EL,518439104,USD,2018Q2,2018Q4,6168.0000,12567.0000,4688.0000,188.0000,3361.0000,3310.0000,4547.0000,3303.0000,2573.0000,A
061567,2018-09-30,2019,1,INDL,C,D,STD,EL,518439104,USD,2018Q3,2019Q1,6249.0000,12543.0000,4406.0000,502.0000,3361.0000,3563.0000,4550.0000,3524.0000,-119.0000,A
061567,2018-12-31,2019,2,INDL,C,D,STD,EL,518439104,USD,2018Q4,2019Q2,6440.0000,12676.0000,4306.0000,577.0000,3373.0000,3776.0000,4567.0000,4005.0000,1273.0000,A
061567,2019-03-31,2019,3,INDL,C,D,STD,EL,518439104,USD,2019Q1,2019Q3,7160.0000,12931.0000,4588.0000,557.0000,2883.0000,4231.0000,4083.0000,3746.0000,1756.0000,A
061567,2019-06-30,2019,4,INDL,C,D,STD,EL,518439104,USD,2019Q2,2019Q4,7212.0000,13156.0000,4386.0000,158.0000,2896.0000,4605.0000,4140.0000,3591.0000,2517.0000,A
061567,2019-09-30,2020,1,INDL,C,D,STD,EL,518439104,USD,2019Q3,2020Q1,7022.0000,15431.0000,4530.0000,598.0000,5239.0000,4590.0000,6283.0000,3895.0000,-170.0000,A
061567,2019-12-31,2020,2,INDL,C,D,STD,EL,518439104,USD,2019Q4,2020Q2,8348.0000,17937.0000,4574.0000,561.0000,6987.0000,4953.0000,8383.0000,4624.0000,1255.0000,A
061567,2020-03-31,2020,3,INDL,C,D,STD,EL,518439104,USD,2020Q1,2020Q3,9233.0000,18363.0000,4329.0000,-4.0000,6962.0000,5681.0000,8324.0000,3345.0000,1945.0000,A
061567,2020-06-30,2020,4,INDL,C,D,STD,EL,518439104,USD,2020Q2,2020Q4,8892.0000,17781.0000,3935.0000,-459.0000,7192.0000,5179.0000,8640.0000,2430.0000,2280.0000,A
061567,2020-09-30,2021,1,INDL,C,D,STD,EL,518439104,USD,2020Q3,2021Q1,8795.0000,17903.0000,4452.0000,525.0000,7222.0000,4744.0000,8678.0000,3562.0000,358.0000,A
061567,2020-12-31,2021,2,INDL,C,D,STD,EL,518439104,USD,2020Q4,2021Q2,10291.0000,19595.0000,5421.0000,877.0000,7227.0000,5420.0000,8719.0000,4853.0000,1978.0000,A
061567,2021-03-31,2021,3,INDL,C,D,STD,EL,518439104,USD,2021Q1,2021Q3,10997.0000,19900.0000,5528.0000,458.0000,7685.0000,5197.0000,9145.0000,3874.0000,2777.0000,A
061567,2021-06-30,2021,4,INDL,C,D,STD,EL,518439104,USD,2021Q2,2021Q4,9768.0000,21971.0000,6057.0000,1015.0000,7688.0000,5298.0000,9725.0000,3940.0000,3631.0000,A
061567,2021-09-30,2022,1,INDL,C,D,STD,EL,518439104,USD,2021Q3,2022Q1,9486.0000,21580.0000,6081.0000,695.0000,7340.0000,5319.0000,9304.0000,4393.0000,-81.0000,A
061567,2021-12-31,2022,2,INDL,C,D,STD,EL,518439104,USD,2021Q4,2022Q2,9955.0000,22078.0000,6218.0000,1090.0000,7287.0000,5762.0000,9224.0000,5540.0000,1846.0000,A
061567,2022-03-31,2022,3,INDL,C,D,STD,EL,518439104,USD,2022Q1,2022Q3,9500.0000,21359.0000,6150.0000,573.0000,7136.0000,5414.0000,8894.0000,4246.0000,1969.0000,A
061567,2022-06-30,2022,4,INDL,C,D,STD,EL,518439104,USD,2022Q2,2022Q4,9298.0000,20910.0000,5590.0000,50.0000,7012.0000,5815.0000,8663.0000,3562.0000,3040.0000,A
061567,2022-09-30,2023,1,INDL,C,D,STD,EL,518439104,USD,2022Q3,2023Q1,8866.0000,19989.0000,5517.0000,490.0000,6888.0000,5271.0000,8393.0000,3935.0000,-650.0000,A
061567,2022-12-31,2023,2,INDL,C,D,STD,EL,518439104,USD,2022Q4,2023Q2,9367.0000,20731.0000,5902.0000,397.0000,6868.0000,5655.0000,8355.0000,4621.0000,751.0000,A
061567,2023-03-31,2023,3,INDL,C,D,STD,EL,518439104,USD,2023Q1,2023Q3,11247.0000,22715.0000,5877.0000,155.0000,6862.0000,7700.0000,8319.0000,3755.0000,1017.0000,A
061567,2023-06-30,2023,4,INDL,C,D,STD,EL,518439104,USD,2023Q2,2023Q4,9139.0000,23415.0000,5585.0000,-32.0000,8815.0000,6240.0000,10758.0000,3626.0000,1731.0000,A
061574,2010-03-31,2010,1,INDL,C,D,STD,WAT,941848103,USD,2010Q1,2010Q1,1249.2170,1981.2420,813.0420,75.5180,700.0000,305.2040,862.9960,367.7000,103.1550,A
061574,2010-06-30,2010,2,INDL,C,D,STD,WAT,941848103,USD,2010Q2,2010Q2,1311.8580,2036.3990,812.9500,84.9220,700.0000,362.5710,860.8780,391.0550,214.8270,A
061574,2010-09-30,2010,3,INDL,C,D,STD,WAT,941848103,USD,2010Q3,2010Q3,1438.3270,2205.6460,923.2620,94.7190,700.0000,417.4100,864.9740,401.0380,323.7690,A
061574,2010-12-31,2010,4,INDL,C,D,STD,WAT,941848103,USD,2010Q4,2010Q4,1586.6410,2327.6700,1068.7970,126.6040,700.0000,385.8500,873.0230,483.5780,457.8560,A
061574,2011-03-31,2011,1,INDL,C,D,STD,WAT,941848103,USD,2011Q1,2011Q1,1683.3340,2447.1620,1150.7940,94.4890,400.0000,716.2290,580.1390,427.6030,122.7610,A
061574,2011-06-30,2011,2,INDL,C,D,STD,WAT,941848103,USD,2011Q2,2011Q2,1800.0080,2571.8560,1225.5340,100.0750,700.0000,467.2970,879.0250,447.6270,219.9790,A
061574,2011-09-30,2011,3,INDL,C,D,STD,WAT,941848103,USD,2011Q3,2011Q3,1863.3590,2639.6150,1159.0830,101.2570,700.0000,605.5790,874.9530,454.5340,347.3120,A
061574,2011-12-31,2011,4,INDL,C,D,STD,WAT,941848103,USD,2011Q4,2011Q4,1942.1040,2723.2340,1226.5780,137.1470,700.0000,601.8630,894.7930,521.4200,497.3740,A
061574,2012-03-31,2012,1,INDL,C,D,STD,WAT,941848103,USD,2012Q1,2012Q1,2023.4790,2839.4160,1287.5310,88.6660,700.0000,648.2830,903.6020,420.4580,111.1980,A
061574,2012-06-30,2012,2,INDL,C,D,STD,WAT,941848103,USD,2012Q2,2012Q2,2065.2920,2883.5560,1262.6830,97.7240,700.0000,721.6570,899.2160,451.4650,216.2740,A
061574,2012-09-30,2012,3,INDL,C,D,STD,WAT,941848103,USD,2012Q3,2012Q3,2137.4980,2997.1400,1329.8790,99.1090,700.0000,767.5620,899.6990,449.9520,317.6270,A
061574,2012-12-31,2012,4,INDL,C,D,STD,WAT,941848103,USD,2012Q4,2012Q4,2257.7260,3168.1500,1467.3570,175.9440,1045.0000,504.2420,1196.5510,521.7660,449.2800,A
061574,2013-03-31,2013,1,INDL,C,D,STD,WAT,941848103,USD,2013Q1,2013Q1,2287.6810,3207.3170,1476.5000,121.0590,1100.0000,476.8660,1253.9510,430.3380,127.7980,A
061574,2013-06-30,2013,2,INDL,C,D,STD,WAT,941848103,USD,2013Q2,2013Q2,2344.2780,3285.5290,1520.1120,89.3140,1135.0000,474.9530,1290.4640,451.1150,236.8200,A
061574,2013-09-30,2013,3,INDL,C,D,STD,WAT,941848103,USD,2013Q3,2013Q3,2429.0820,3425.3190,1618.6340,98.0480,1160.0000,492.9040,1313.7810,457.3170,341.5850,A
061574,2013-12-31,2013,4,INDL,C,D,STD,WAT,941848103,USD,2013Q4,2013Q4,2556.2550,3582.6290,1763.1730,141.5820,1190.0000,487.5320,1331.9240,565.4480,484.8760,A
061574,2014-03-31,2014,1,INDL,C,D,STD,WAT,941848103,USD,2014Q1,2014Q1,2607.7090,3649.7350,1819.3720,70.3020,1100.0000,584.4480,1245.9150,430.5080,115.7550,A
061574,2014-06-30,2014,2,INDL,C,D,STD,WAT,941848103,USD,2014Q2,2014Q2,2680.6060,3727.5300,1843.4850,96.5290,1160.0000,594.5900,1289.4550,481.8010,222.0870,A
061574,2014-09-30,2014,3,INDL,C,D,STD,WAT,941848103,USD,2014Q3,2014Q3,2699.4100,3751.6760,1841.8200,113.4970,1205.0000,574.4790,1335.3770,493.1650,349.9260,A
061574,2014-12-31,2014,4,INDL,C,D,STD,WAT,941848103,USD,2014Q4,2014Q4,2853.7360,3877.9340,1894.6660,151.2920,1240.0000,581.5950,1401.6730,583.8700,511.6480,A
061574,2015-03-31,2015,1,INDL,C,D,STD,WAT,941848103,USD,2015Q1,2015Q1,2875.9730,3872.7260,1862.2400,96.0610,1310.0000,538.4710,1472.0150,460.4040,154.5900,A
061574,2015-06-30,2015,2,INDL,C,D,STD,WAT,941848103,USD,2015Q2,2015Q2,3006.9570,4028.8440,1932.5980,105.6570,1385.0000,546.6940,1549.5520,494.7400,267.5490,A
061574,2015-09-30,2015,3,INDL,C,D,STD,WAT,941848103,USD,2015Q3,2015Q3,3093.8470,4121.2440,1968.5560,116.2810,1455.0000,535.9540,1616.7340,500.5780,406.6420,A
061574,2015-12-31,2015,4,INDL,C,D,STD,WAT,941848103,USD,2015Q4,2015Q4,3213.5330,4268.6770,2058.8510,151.0540,1493.0270,564.0760,1645.7500,586.6100,560.2930,A
061574,2016-03-31,2016,1,INDL,C,D,STD,WAT,941848103,USD,2016Q1,2016Q1,3310.6190,4368.3950,2101.6860,94.0520,1593.3010,524.0300,1742.6790,475.2460,159.8860,A
061574,2016-06-30,2016,2,INDL,C,D,STD,WAT,941848103,USD,2016Q2,2016Q2,3405.9360,4448.0730,2149.3440,128.2170,1631.6980,522.6040,1776.1250,536.5600,316.9050,A
061574,2016-09-30,2016,3,INDL,C,D,STD,WAT,941848103,USD,2016Q3,2016Q3,3534.3700,4576.7820,2259.1400,124.8560,1656.8320,519.5010,1798.1410,526.8300,456.1030,A
061574,2016-12-31,2016,4,INDL,C,D,STD,WAT,941848103,USD,2016Q4,2016Q4,3635.4450,4662.0590,2301.9490,174.3780,1701.9660,520.3210,1839.7890,628.7870,629.0760,A
061574,2017-03-31,2017,1,INDL,C,D,STD,WAT,941848103,USD,2017Q1,2017Q1,3778.4240,4810.7030,2394.8140,105.5570,1642.0990,632.2110,1783.6780,497.9690,174.2090,A
061574,2017-06-30,2017,2,INDL,C,D,STD,WAT,941848103,USD,2017Q2,2017Q2,3947.2350,4996.7450,2518.6390,131.8220,1687.2330,653.2890,1824.8170,558.2500,351.2600,A
061574,2017-09-30,2017,3,INDL,C,D,STD,WAT,941848103,USD,2017Q3,2017Q3,4078.5250,5162.9850,2629.0950,136.1040,1732.3670,662.1490,1871.7410,565.5840,505.4560,A
061574,2017-12-31,2017,4,INDL,C,D,STD,WAT,941848103,USD,2017Q4,2017Q4,4270.1340,5324.3540,2233.7880,-353.1720,1897.5010,606.1570,2484.4090,687.2750,697.6400,A
061574,2018-03-31,2018,1,INDL,C,D,STD,WAT,941848103,USD,2018Q1,2018Q1,3438.5780,4489.4570,2114.8940,111.9510,1247.6300,534.3480,1840.2150,530.6700,175.8410,A
061574,2018-06-30,2018,2,INDL,C,D,STD,WAT,941848103,USD,2018Q2,2018Q2,3124.0000,4157.7440,1975.0940,155.6770,1147.9510,474.9170,1707.7330,596.2190,276.5570,A
061574,2018-09-30,2018,3,INDL,C,D,STD,WAT,941848103,USD,2018Q3,2018Q3,2970.7690,4043.0580,1876.4320,141.0140,1148.0610,448.1250,1718.5010,578.0210,422.8970,A
061574,2018-12-31,2018,4,INDL,C,D,STD,WAT,941848103,USD,2018Q4,2018Q4,2663.1630,3727.4260,1567.2580,185.1520,1148.1720,448.9310,1711.2370,715.0190,604.4460,A
061574,2019-03-31,2019,1,INDL,C,D,STD,WAT,941848103,USD,2019Q1,2019Q1,2077.7910,3249.7280,967.7420,108.9860,1116.0710,603.2790,1678.7070,513.8620,175.7790,A
061574,2019-06-30,2019,2,INDL,C,D,STD,WAT,941848103,USD,2019Q2,2019Q2,1620.4010,2822.9220,556.2450,144.4100,1115.1070,611.6960,1654.9810,599.1620,302.8030,A
061574,2019-09-30,2019,3,INDL,C,D,STD,WAT,941848103,USD,2019Q3,2019Q3,1343.9060,2561.2650,115.5000,138.1330,1316.9730,597.1530,1848.6120,577.2780,451.1920,A
061574,2019-12-31,2019,4,INDL,C,D,STD,WAT,941848103,USD,2019Q4,2019Q4,1312.4910,2557.0550,-216.2810,200.6690,1647.6780,591.3340,2182.0020,716.2940,643.0870,A
061574,2020-03-31,2020,1,INDL,C,D,STD,WAT,941848103,USD,2020Q1,2020Q1,1327.7760,2666.5180,-337.9990,53.5620,1909.5930,551.0510,2453.4660,464.9390,151.6350,A
061574,2020-06-30,2020,2,INDL,C,D,STD,WAT,941848103,USD,2020Q2,2020Q2,1269.4270,2648.3020,-191.7420,122.9290,1609.9870,697.3200,2142.7240,519.9840,350.4460,A
061574,2020-09-30,2020,3,INDL,C,D,STD,WAT,941848103,USD,2020Q3,2020Q3,1291.6730,2679.2860,-41.5810,126.7690,1483.8080,722.1880,1998.6790,593.7840,523.0250,A
061574,2020-12-31,2020,4,INDL,C,D,STD,WAT,941848103,USD,2020Q4,2020Q4,1401.0330,2839.9200,232.1440,218.3110,1274.7120,804.9830,1802.7930,786.6580,790.5070,A
061574,2021-03-31,2021,1,INDL,C,D,STD,WAT,941848103,USD,2021Q1,2021Q1,1767.9230,3211.5630,230.9620,148.1270,1664.5930,785.0490,2195.5520,608.5450,218.4040,A
061574,2021-06-30,2021,2,INDL,C,D,STD,WAT,941848103,USD,2021Q2,2021Q2,1638.5500,3103.6470,268.2730,167.2920,1664.7710,681.0180,2154.3560,681.6470,361.4440,A
061574,2021-09-30,2021,3,INDL,C,D,STD,WAT,941848103,USD,2021Q3,2021Q3,1658.0760,3115.9150,295.2220,161.1850,1671.9990,671.8890,2148.8040,659.2330,529.3360,A
061574,2021-12-31,2021,4,INDL,C,D,STD,WAT,941848103,USD,2021Q4,2021Q4,1628.9420,3094.9320,367.5540,216.2390,1573.4930,680.5080,2046.8700,836.4490,747.2740,A
061574,2022-03-31,2022,1,INDL,C,D,STD,WAT,941848103,USD,2022Q1,2022Q1,1585.1740,3041.2690,374.9370,159.8310,1505.2510,687.8290,1978.5030,690.5720,197.9600,A
061574,2022-06-30,2022,2,INDL,C,D,STD,WAT,941848103,USD,2022Q2,2022Q2,1564.3270,3040.5700,392.1240,164.8640,1494.9530,746.5630,1901.8830,714.3190,254.8630,A
061574,2022-09-30,2022,3,INDL,C,D,STD,WAT,941848103,USD,2022Q3,2022Q3,1575.5850,3070.0530,385.2360,155.9980,1556.0960,731.9700,1952.8470,708.5550,412.9520,A
061574,2022-12-31,2022,4,INDL,C,D,STD,WAT,941848103,USD,2022Q4,2022Q4,1763.9030,3281.4530,504.4880,227.0620,1586.9860,785.7370,1991.2280,858.5100,611.6610,A
061574,2023-03-31,2023,1,INDL,C,D,STD,WAT,941848103,USD,2023Q1,2023Q1,1773.6990,3306.8200,599.8230,140.9230,1492.3870,801.9500,1905.0470,684.6740,196.7510,A
061574,2023-06-30,2023,2,INDL,C,D,STD,WAT,941848103,USD,2023Q2,2023Q2,1681.1840,4548.1960,771.2290,150.5540,2647.0540,809.3870,2967.5800,740.5760,214.8690,A
061591,2010-01-31,2009,3,INDL,C,D,STD,NTAP,64110D104,USD,2009Q4,2009Q3,4017.4010,5968.6340,2326.9800,107.8800,1089.4960,1681.5290,1960.1250,1011.6500,500.4420,A
061591,2010-04-30,2009,4,INDL,C,D,STD,NTAP,64110D104,USD,2010Q1,2009Q4,4537.1000,6494.4000,2530.5000,145.1790,1101.5000,1911.0000,2052.9000,1171.7620,975.0000,A
061591,2010-07-31,2010,1,INDL,C,D,STD,NTAP,64110D104,USD,2010Q2,2010Q1,4594.2000,6645.8000,2849.9000,150.7000,1113.4000,1665.4000,2130.5000,1153.7000,177.3000,A
061591,2010-10-31,2010,2,INDL,C,D,STD,NTAP,64110D104,USD,2010Q3,2010Q2,5131.1000,7237.8000,3207.4000,175.4000,1125.4000,1834.5000,2195.9000,1251.0000,542.0000,A
061591,2011-01-31,2010,3,INDL,C,D,STD,NTAP,64110D104,USD,2010Q4,2010Q3,5598.7000,7763.4000,3513.4000,186.4000,1137.7000,1942.4000,2307.6000,1289.6000,905.5000,A
061591,2011-04-30,2010,4,INDL,C,D,STD,NTAP,64110D104,USD,2011Q1,2010Q4,6365.2000,8498.8000,3730.2000,160.6000,0.0000,3372.8000,1395.8000,1428.3000,1346.3000,A
061591,2011-07-31,2011,1,INDL,C,D,STD,NTAP,64110D104,USD,2011Q2,2011Q1,5837.6000,8445.8000,3824.9000,139.5000,0.0000,3171.2000,1449.7000,1458.2000,240.6000,A
061591,2011-10-31,2011,2,INDL,C,D,STD,NTAP,64110D104,USD,2011Q3,2011Q2,5830.0000,8504.1000,3803.0000,165.6000,1175.8000,2122.3000,2578.8000,1507.0000,610.8000,A
061591,2012-01-31,2011,3,INDL,C,D,STD,NTAP,64110D104,USD,2011Q4,2011Q3,6167.7000,8821.6000,4041.5000,119.6000,1188.8000,2157.5000,2622.6000,1565.5000,880.0000,A
061591,2012-04-30,2011,4,INDL,C,D,STD,NTAP,64110D104,USD,2012Q1,2011Q4,6826.5000,9532.3000,4293.6000,180.7000,0.0000,3519.8000,1718.9000,1702.5000,1462.6000,A
061591,2012-07-31,2012,1,INDL,C,D,STD,NTAP,64110D104,USD,2012Q2,2012Q1,6740.8000,9406.0000,4375.7000,63.8000,0.0000,3459.9000,1570.4000,1444.6000,229.2000,A
061591,2012-10-31,2012,2,INDL,C,D,STD,NTAP,64110D104,USD,2012Q3,2012Q2,6887.7000,9553.9000,4402.2000,109.6000,0.0000,3573.7000,1578.0000,1541.2000,565.6000,A
061591,2013-01-31,2012,3,INDL,C,D,STD,NTAP,64110D104,USD,2012Q4,2012Q3,8048.6000,10865.9000,4625.0000,158.1000,994.3000,3621.0000,2619.9000,1630.1000,930.7000,A
061591,2013-04-30,2012,4,INDL,C,D,STD,NTAP,64110D104,USD,2013Q1,2012Q4,8418.2000,11242.4000,4717.5000,173.8000,994.6000,3830.6000,2694.3000,1716.5000,1386.3000,A
061591,2013-07-31,2013,1,INDL,C,D,STD,NTAP,64110D104,USD,2013Q2,2013Q1,6201.6000,9017.9000,4018.0000,81.6000,994.8000,2330.1000,2669.8000,1516.2000,285.8000,A
